ID,Trajectory,Speed Change,Direction Change,Speed,Cluster
287.0,1.0,-0.51,3.1131853071795863,0.72,1
287.0,1.0,-0.1399999999999999,-1.83,0.21,1
287.0,1.0,0.21,-1.793185307179586,0.07,1
287.0,1.0,0.0099999999999999,0.9900000000000002,0.28,1
287.0,1.0,-0.1099999999999999,-1.2500000000000002,0.29,1
287.0,1.0,-0.18,0.0,0.18,1
287.0,1.0,0.0,0.0,0.0,1
287.0,1.0,0.35,0.72,0.0,1
287.0,1.0,0.0,-2.4,0.35,1
287.0,1.0,-0.2799999999999999,-0.59,0.35,1
287.0,1.0,-0.07,0.0,0.07,1
287.0,1.0,0.79,1.88,0.0,1
287.0,1.0,-0.47,-0.68,0.79,1
287.0,2.0,-0.3099999999999999,-0.0599999999999998,1.16,1
287.0,2.0,-0.13,-0.01,0.85,1
287.0,2.0,0.02,-0.47,0.72,1
287.0,2.0,0.2199999999999999,0.5599999999999998,0.74,1
287.0,2.0,-0.5599999999999999,0.1199999999999998,0.96,1
287.0,2.0,-0.24,-0.6999999999999997,0.4,1
287.0,2.0,-0.16,0.0,0.16,1
287.0,2.0,0.07,0.8300000000000001,0.0,1
287.0,2.0,-0.04,-2.95,0.07,1
287.0,2.0,-0.03,0.0,0.03,1
287.0,2.0,0.07,2.95,0.0,1
287.0,2.0,-0.01,-1.84,0.07,1
287.0,2.0,0.0,-0.32,0.06,1
287.0,2.0,-0.06,0.0,0.06,1
287.0,2.0,0.2,-2.94,0.0,1
287.0,2.0,-0.18,-0.2031853071795861,0.2,1
287.0,2.0,0.71,-0.3000000000000002,0.02,1
287.0,2.0,-0.0899999999999999,-0.2199999999999997,0.73,1
287.0,2.0,0.0799999999999999,-2.16,0.64,1
287.0,2.0,-0.48,1.03,0.72,1
287.0,2.0,0.32,-0.53,0.24,1
287.0,2.0,0.24,0.3800000000000001,0.56,1
287.0,3.0,-12.09,0.24,12.45,1
287.0,3.0,-0.3,-0.17,0.36,1
287.0,3.0,0.14,-0.2,0.06,1
287.0,3.0,0.0,0.2,0.2,1
287.0,3.0,0.34,1.02,0.2,1
287.0,3.0,0.73,0.97,0.54,1
287.0,3.0,0.4099999999999999,-0.25,1.27,1
287.0,3.0,-0.3999999999999999,-2.96,1.68,1
287.0,3.0,-0.26,2.3899999999999997,1.28,1
287.0,3.0,-0.94,0.1600000000000001,1.02,1
287.0,3.0,-0.08,0.0,0.08,1
287.0,3.0,0.0,0.0,0.0,1
287.0,3.0,0.0,0.0,0.0,1
287.0,3.0,0.74,-0.3900000000000001,0.0,1
287.0,4.0,-5.07,-0.06,5.23,2
287.0,4.0,-0.16,0.0,0.16,2
287.0,4.0,1.03,1.8131853071795865,0.0,2
287.0,4.0,-0.93,0.08,1.03,2
287.0,4.0,0.7100000000000001,-0.7231853071795857,0.1,2
287.0,4.0,-0.19,2.673185307179586,0.81,2
287.0,4.0,0.27,-2.4031853071795863,0.62,2
287.0,4.0,0.03,-2.34,0.89,2
287.0,4.0,-0.89,0.24,0.92,2
287.0,4.0,-0.03,0.0,0.03,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.21,2.643185307179586,0.0,2
287.0,4.0,0.17,-0.4531853071795861,0.21,2
287.0,4.0,-0.36,0.1600000000000001,0.38,2
287.0,4.0,0.5599999999999999,2.0331853071795862,0.02,2
287.0,4.0,0.5000000000000001,-2.553185307179586,0.58,2
287.0,4.0,0.0,-2.62,1.08,2
287.0,4.0,-1.01,2.55,1.08,2
287.0,4.0,0.32,2.373185307179586,0.07,2
287.0,4.0,0.89,0.96,0.39,2
287.0,4.0,0.72,3.14,1.28,2
287.0,4.0,-1.74,2.973185307179586,2.0,2
287.0,4.0,-0.26,0.0,0.26,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.88,-3.0931853071795863,0.0,2
287.0,4.0,-0.84,0.06,0.88,2
287.0,4.0,-0.04,0.0,0.04,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.8,-2.73,0.0,2
287.0,4.0,-0.68,0.05,0.8,2
287.0,4.0,-0.12,0.0,0.12,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.66,3.05,0.0,2
287.0,4.0,0.0,-3.05,0.66,2
287.0,4.0,-0.54,3.14,0.66,2
287.0,4.0,-0.12,0.0,0.12,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,0.0,0.0,0.0,2
287.0,4.0,2.94,1.2631853071795869,0.0,2
287.0,4.0,0.0,1.88,2.94,2
287.0,4.0,-1.72,2.47,2.94,2
287.0,4.0,-0.1299999999999999,-1.5000000000000002,1.22,2
287.0,4.0,0.52,0.4099999999999999,1.09,2
287.0,4.0,-0.53,-0.1899999999999999,1.61,2
242.0,1.0,-0.02,0.0,0.02,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.06,2.353185307179586,0.0,2
242.0,1.0,-0.06,0.0,0.06,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.07,-2.9431853071795864,0.0,2
242.0,1.0,-0.07,0.0,0.07,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.82,-3.0599999999999996,0.0,2
242.0,1.0,-0.4299999999999999,-0.4599999999999999,0.82,2
242.0,1.0,-0.35,-0.1400000000000001,0.39,2
242.0,1.0,0.13,3.04,0.04,2
242.0,1.0,0.0099999999999999,0.7500000000000002,0.17,2
242.0,1.0,-0.16,0.4599999999999999,0.18,2
242.0,1.0,-0.02,0.0,0.02,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.4,0.1031853071795865,0.0,2
242.0,1.0,0.0,3.04,0.4,2
242.0,1.0,-0.38,3.14,0.4,2
242.0,1.0,-0.02,0.0,0.02,2
242.0,1.0,0.07,-2.5500000000000003,0.0,2
242.0,1.0,-0.07,0.0,0.07,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.0,0.0,0.0,2
242.0,1.0,0.03,-2.9499999999999997,0.0,2
242.0,1.0,0.71,2.3899999999999997,0.03,2
242.0,1.0,-0.37,-2.5399999999999996,0.74,2
242.0,1.0,-0.06,0.0599999999999996,0.37,2
242.0,1.0,0.1699999999999999,0.1500000000000003,0.31,2
242.0,1.0,0.0,2.3,0.48,2
242.0,1.0,-0.35,0.67,0.48,2
242.0,1.0,0.0,0.0,0.13,2
242.0,1.0,0.0799999999999999,0.0499999999999999,0.13,2
242.0,1.0,0.3400000000000001,-0.01,0.21,2
242.0,1.0,0.13,-3.07,0.55,2
242.0,1.0,-0.17,3.09,0.68,2
242.0,1.0,0.4399999999999999,-3.13,0.51,2
242.0,1.0,0.0,2.4,0.95,2
242.0,1.0,-0.6599999999999999,0.43,0.95,2
242.0,1.0,-0.1299999999999999,0.09,0.29,2
242.0,1.0,0.21,-2.88,0.16,2
242.0,1.0,-0.1999999999999999,0.0,0.37,2
242.0,1.0,0.6499999999999999,3.08,0.17,2
242.0,1.0,-0.7799999999999999,-2.29,0.82,2
242.0,1.0,0.0,1.57,0.04,2
242.0,1.0,0.39,-2.42,0.04,2
242.0,1.0,0.07,3.12,0.43,2
242.0,1.0,-0.06,-3.09,0.5,2
242.0,1.0,-0.31,3.06,0.44,2
242.0,1.0,0.14,1.5300000000000002,0.13,2
242.0,1.0,0.01,0.4099999999999997,0.27,2
242.0,1.0,0.0,-2.61,0.28,2
242.0,1.0,0.39,2.42,0.28,2
242.0,1.0,-0.64,-0.06,0.67,2
242.0,1.0,0.3199999999999999,0.6100000000000003,0.03,2
242.0,1.0,-0.3299999999999999,0.1699999999999999,0.35,2
242.0,1.0,-0.02,0.0,0.02,2
242.0,1.0,0.37,-1.96,0.0,2
242.0,1.0,0.08,0.8499999999999999,0.37,2
242.0,2.0,-0.4500000000000002,0.24,1.87,1
242.0,2.0,-1.42,0.0,1.42,1
242.0,2.0,0.66,-0.1599999999999999,0.0,1
242.0,2.0,-0.44,0.09,0.66,1
242.0,2.0,1.39,2.303185307179586,0.22,1
242.0,2.0,-1.14,-0.52,1.61,1
242.0,2.0,-0.0499999999999999,-0.2631853071795866,0.47,1
242.0,2.0,0.24,0.5931853071795867,0.42,1
242.0,2.0,0.0,2.6,0.66,1
242.0,2.0,-0.14,-2.19,0.66,1
242.0,2.0,-0.96,0.37,1.75,1
242.0,2.0,-0.37,0.49,0.79,1
242.0,2.0,-0.42,0.0,0.42,1
242.0,2.0,0.0,0.0,0.0,1
242.0,2.0,0.7,-0.03,0.0,1
242.0,2.0,0.6200000000000001,-0.56,0.7,1
242.0,2.0,-1.0,1.4,1.32,1
242.0,2.0,0.29,-0.1099999999999998,0.32,1
242.0,2.0,-0.3299999999999999,-0.04,0.61,1
242.0,2.0,0.99,-0.79,0.28,1
242.0,2.0,-0.74,0.6500000000000001,1.27,1
242.0,4.0,-1.67,-0.4399999999999999,2.21,1
242.0,4.0,1.43,0.1899999999999999,0.54,1
242.0,4.0,-0.8999999999999999,-0.0699999999999999,1.97,1
242.0,4.0,0.26,0.4999999999999999,1.07,1
242.0,4.0,-1.33,0.0,1.33,1
242.0,4.0,0.0,0.0,0.0,1
242.0,4.0,0.14,2.953185307179586,0.0,1
242.0,4.0,0.32,-3.053185307179586,0.14,1
242.0,4.0,-0.26,-0.14,0.46,1
242.0,4.0,0.2699999999999999,0.4699999999999998,0.2,1
242.0,5.0,-0.79,-0.6200000000000001,1.09,1
242.0,5.0,0.96,0.48,0.3,1
242.0,5.0,-0.36,0.01,1.26,1
242.0,5.0,-0.8200000000000001,-0.0899999999999998,0.9,1
242.0,5.0,-0.08,0.0,0.08,1
242.0,5.0,0.0,0.0,0.0,1
242.0,5.0,0.1,0.0,0.0,1
242.0,5.0,-0.08,0.0,0.1,1
242.0,5.0,0.74,-0.1,0.02,1
242.0,5.0,-0.6,0.8,0.76,1
242.0,5.0,-0.14,0.8700000000000001,0.16,1
242.0,5.0,0.21,-0.91,0.02,1
242.0,5.0,-0.21,-0.6599999999999999,0.23,1
242.0,5.0,0.0699999999999999,0.4599999999999997,0.02,1
242.0,5.0,-0.09,0.0,0.09,1
242.0,5.0,0.0,0.0,0.0,1
242.0,5.0,0.06,3.0031853071795864,0.0,1
242.0,5.0,0.0,1.25,0.06,1
242.0,5.0,0.0,1.89,0.06,1
242.0,5.0,0.25,0.5600000000000003,0.06,1
242.0,5.0,0.47,-0.5400000000000003,0.31,1
242.0,5.0,-0.72,-0.02,0.78,1
242.0,6.0,-1.0699999999999998,-0.7099999999999997,2.17,1
242.0,6.0,-0.01,0.1699999999999999,1.1,1
242.0,6.0,-0.99,0.03,1.09,1
242.0,6.0,-0.1,0.0,0.1,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.44,0.33,0.0,1
242.0,6.0,-0.4,-0.0700000000000002,0.44,1
242.0,6.0,0.0,-2.03,0.04,1
242.0,6.0,-0.04,0.0,0.04,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,1.15,1.29,0.0,1
242.0,6.0,-0.8999999999999999,1.5299999999999998,1.15,1
242.0,6.0,-0.23,0.3200000000000003,0.25,1
242.0,6.0,0.3999999999999999,0.1431853071795856,0.02,1
242.0,6.0,-0.1099999999999999,0.1200000000000001,0.42,1
242.0,6.0,-0.31,0.0,0.31,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.0,0.0,0.0,1
242.0,6.0,0.68,-0.8531853071795865,0.0,1
242.0,6.0,-0.65,-0.1899999999999999,0.68,1
242.0,6.0,-0.03,0.0,0.03,1
242.0,6.0,1.12,-0.8599999999999999,0.0,1
242.0,7.0,-0.8600000000000001,-0.02,1.04,1
242.0,7.0,1.72,-0.3,0.18,1
242.0,7.0,-1.74,0.06,1.9,1
242.0,7.0,0.82,0.1799999999999999,0.16,1
242.0,7.0,-0.4599999999999999,-0.51,0.98,1
242.0,7.0,-0.49,-0.2099999999999999,0.52,1
242.0,7.0,-0.03,0.0,0.03,1
242.0,7.0,0.0,0.0,0.0,1
242.0,7.0,0.03,-1.58,0.0,1
242.0,7.0,0.6699999999999999,1.95,0.03,1
242.0,7.0,0.04,0.3600000000000001,0.7,1
242.0,7.0,0.0,-0.3400000000000001,0.74,1
242.0,8.0,-0.4600000000000001,0.2499999999999999,1.11,1
242.0,8.0,0.24,-0.1299999999999999,0.65,1
242.0,8.0,-0.73,0.02,0.89,1
242.0,8.0,0.12,-0.16,0.16,1
242.0,8.0,-0.28,0.0,0.28,1
242.0,8.0,0.72,0.2799999999999999,0.0,1
242.0,8.0,-0.6799999999999999,-0.71,0.72,1
242.0,8.0,0.51,0.8900000000000001,0.04,1
242.0,8.0,0.0,-1.35,0.55,1
242.0,8.0,-0.47,1.33,0.55,1
242.0,8.0,0.35,-0.4800000000000001,0.08,1
242.0,8.0,-0.37,-0.53,0.43,1
242.0,8.0,0.51,0.74,0.06,1
242.0,8.0,-0.4999999999999999,-0.08,0.57,1
242.0,8.0,-0.04,1.38,0.07,1
242.0,8.0,0.13,-0.7899999999999998,0.03,1
242.0,8.0,1.1700000000000002,1.1700000000000002,0.16,1
242.0,8.0,-1.21,-2.74,1.33,1
242.0,8.0,0.18,0.34,0.12,1
242.0,8.0,-0.0699999999999999,-0.8800000000000001,0.3,1
242.0,8.0,0.8200000000000001,1.4300000000000002,0.23,1
242.0,9.0,0.8500000000000001,0.1899999999999999,0.49,1
242.0,9.0,0.0599999999999998,-0.3400000000000001,1.34,1
242.0,9.0,-1.18,-0.0599999999999998,1.4,1
242.0,9.0,0.0,-1.57,0.22,1
242.0,9.0,-0.22,0.0,0.22,1
242.0,9.0,0.59,0.62,0.0,1
242.0,9.0,-0.52,-0.03,0.59,1
242.0,9.0,-0.07,0.0,0.07,1
242.0,9.0,0.3,1.4700000000000002,0.0,1
242.0,9.0,-0.2799999999999999,-0.49,0.3,1
242.0,9.0,-0.02,0.0,0.02,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.5,0.28,0.0,1
242.0,9.0,-0.48,-0.28,0.5,1
242.0,9.0,0.0399999999999999,1.2499999999999998,0.02,1
242.0,9.0,-0.06,0.0,0.06,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.0,0.0,0.0,1
242.0,9.0,0.8,-0.81,0.0,1
242.0,9.0,-0.4,-1.2199999999999998,0.8,1
242.0,9.0,-0.17,1.13,0.4,1
227.0,1.0,0.0,-0.79,0.11,2
227.0,1.0,-0.11,0.0,0.11,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.38,1.08,0.0,2
227.0,1.0,0.0,-1.08,0.38,2
227.0,1.0,0.58,1.57,0.38,2
227.0,1.0,-0.96,0.0,0.96,2
227.0,1.0,0.08,-1.33,0.0,2
227.0,1.0,-0.06,-0.24,0.08,2
227.0,1.0,-0.02,0.0,0.02,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.22,0.09,0.0,2
227.0,1.0,-0.18,-0.09,0.22,2
227.0,1.0,-0.02,-1.57,0.04,2
227.0,1.0,0.06,-1.3299999999999998,0.02,2
227.0,1.0,0.19,-0.543185307179586,0.08,2
227.0,1.0,-0.27,0.0,0.27,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.07,2.4631853071795864,0.0,2
227.0,1.0,-0.07,0.0,0.07,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.1,1.91,0.0,2
227.0,1.0,-0.1,0.0,0.1,2
227.0,1.0,0.07,-1.91,0.0,2
227.0,1.0,-0.03,-2.163185307179586,0.07,2
227.0,1.0,-0.04,0.0,0.04,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.22,1.4831853071795864,0.0,2
227.0,1.0,-0.1,-2.8831853071795863,0.22,2
227.0,1.0,0.1,2.8831853071795863,0.12,2
227.0,1.0,-0.2,-1.4831853071795864,0.22,2
227.0,1.0,0.14,-1.81,0.02,2
227.0,1.0,0.0,-1.33,0.16,2
227.0,1.0,-0.1,0.0,0.16,2
227.0,1.0,1.01,0.11,0.06,2
227.0,1.0,-0.8600000000000001,0.18,1.07,2
227.0,1.0,0.3,1.73,0.21,2
227.0,1.0,-0.47,0.0099999999999997,0.51,2
227.0,1.0,-0.04,0.0,0.04,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.02,-2.03,0.0,2
227.0,1.0,0.66,0.36,0.02,2
227.0,1.0,-0.33,1.75,0.68,2
227.0,1.0,-0.2499999999999999,-2.75,0.35,2
227.0,1.0,-0.1,0.0,0.1,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.26,2.89,0.0,2
227.0,1.0,-0.26,0.0,0.26,2
227.0,1.0,0.0,0.0,0.0,2
227.0,1.0,0.38,0.1400000000000001,0.0,2
227.0,1.0,-0.38,0.0,0.38,2
227.0,1.0,0.44,-0.0700000000000002,0.0,2
227.0,1.0,-0.44,0.0,0.44,2
227.0,1.0,0.51,0.04,0.0,2
227.0,1.0,0.0999999999999999,-0.0699999999999998,0.51,2
227.0,1.0,0.24,-1.0,0.61,2
227.0,2.0,0.28,-0.6900000000000002,1.38,1
227.0,2.0,-0.0799999999999998,0.9200000000000002,1.66,1
227.0,2.0,-1.46,2.213185307179586,1.58,1
227.0,2.0,-0.12,0.0,0.12,1
227.0,2.0,0.11,-0.95,0.0,1
227.0,2.0,0.41,-0.5100000000000002,0.11,1
227.0,2.0,-0.52,0.0,0.52,1
227.0,2.0,0.0,0.0,0.0,1
227.0,2.0,1.44,-0.6431853071795857,0.0,1
227.0,2.0,-1.44,0.0,1.44,1
227.0,2.0,0.85,-2.36,0.0,1
227.0,4.0,-1.08,0.0,1.08,1
227.0,4.0,0.61,0.0699999999999998,0.0,1
227.0,4.0,-0.29,0.1899999999999999,0.61,1
227.0,4.0,-0.32,0.0,0.32,1
227.0,4.0,0.54,-0.6299999999999999,0.0,1
227.0,4.0,-0.09,0.33,0.54,1
227.0,4.0,0.0,-1.79,0.45,1
227.0,4.0,0.46,1.98,0.45,1
227.0,4.0,-0.91,0.0,0.91,1
227.0,4.0,1.67,-0.02,0.0,1
227.0,5.0,-0.64,-1.06,1.3,1
227.0,5.0,0.5599999999999999,0.94,0.66,1
227.0,5.0,-0.8999999999999999,0.1899999999999999,1.22,1
