ID,Trajectory,Speed Change,Direction Change
55.0,18.0,0.82,-0.25
55.0,18.0,-0.94,0.0
55.0,18.0,0.21,1.14
55.0,18.0,0.12000000000000002,-1.5
55.0,18.0,0.10999999999999999,-3.65
55.0,18.0,-0.44,0.0
55.0,18.0,0.12,2.35
55.0,18.0,0.35,2.09
55.0,18.0,-0.41,0.8999999999999999
55.0,18.0,-0.03,-2.03
55.0,18.0,0.13,2.23
55.0,18.0,-0.16,0.0
55.0,18.0,0.2,-2.6
55.0,18.0,0.09999999999999998,-3.4299999999999997
55.0,18.0,-0.3,0.0
55.0,18.0,0.08,2.7699999999999996
55.0,18.0,-0.020000000000000004,3.0599999999999996
55.0,18.0,0.04000000000000001,-3.46
55.0,18.0,-0.04000000000000001,-0.15000000000000002
55.0,18.0,1.0799999999999998,3.55
55.0,18.0,-1.0099999999999998,-3.6599999999999997
55.0,18.0,-0.11,0.9
55.0,18.0,0.0,0.0
55.0,18.0,-0.02,0.0
55.0,18.0,0.03,2.36
55.0,18.0,0.52,-0.97
55.0,18.0,-0.24000000000000005,0.44000000000000017
55.0,18.0,0.3,-0.45999999999999996
55.0,19.0,-1.36,1.77
55.0,19.0,1.46,-1.6400000000000001
55.0,19.0,-1.63,0.0
55.0,19.0,0.22,-0.29000000000000004
55.0,19.0,0.41000000000000003,-0.19999999999999996
55.0,19.0,-0.36,-2.9
55.0,19.0,0.0,2.51
55.0,19.0,-0.14,-2.25
55.0,19.0,-0.13,0.0
55.0,19.0,0.0,0.0
55.0,19.0,0.0,0.0
55.0,19.0,0.0,0.0
55.0,19.0,0.49,3.45
55.0,19.0,-0.33999999999999997,0.6500000000000001
55.0,19.0,-0.15,0.0
55.0,19.0,0.32,-1.73
55.0,19.0,-0.24,0.67
55.0,19.0,-0.020000000000000004,-3.15
55.0,19.0,-0.06,0.0
55.0,19.0,0.0,0.0
55.0,19.0,0.1,3.29
55.0,19.0,0.12,0.18000000000000005
55.0,19.0,-0.14,-2.68
55.0,19.0,0.42,1.98
55.0,19.0,-0.48,-0.41
55.0,19.0,0.12000000000000001,3.0
55.0,19.0,-0.14,0.0
55.0,19.0,0.02,-3.0
55.0,19.0,0.16,0.0
55.0,19.0,-0.01999999999999999,3.14
55.0,19.0,0.07999999999999999,-3.06
55.0,19.0,0.45999999999999996,1.38
55.0,20.0,-1.46,0.8799999999999999
55.0,20.0,0.71,-1.3599999999999999
55.0,20.0,-0.83,0.30999999999999994
55.0,20.0,1.1900000000000002,0.6600000000000001
55.0,20.0,-1.26,-3.18
55.0,20.0,1.64,-1.5399999999999998
55.0,20.0,-1.43,4.42
55.0,20.0,-0.28,-2.1
55.0,20.0,0.13,2.12
55.0,20.0,-0.06,0.040000000000000036
55.0,20.0,-0.03,-3.5300000000000002
55.0,20.0,0.39999999999999997,3.1900000000000004
55.0,20.0,-0.44999999999999996,0.54
55.0,20.0,0.88,0.06999999999999984
55.0,20.0,-0.010000000000000009,-0.17999999999999994
55.0,21.0,-1.4499999999999997,-0.15000000000000002
55.0,21.0,0.0,0.93
55.0,21.0,0.3999999999999999,-0.7000000000000001
55.0,21.0,-0.9299999999999999,-0.04999999999999993
55.0,21.0,-0.009999999999999998,-2.3600000000000003
55.0,21.0,0.039999999999999994,-1.2499999999999998
55.0,21.0,-0.06,0.0
55.0,21.0,0.0,0.0
55.0,21.0,0.0,0.0
55.0,21.0,0.0,0.0
55.0,21.0,0.02,5.96
55.0,21.0,0.09999999999999999,-2.6
55.0,21.0,-0.12,0.0
55.0,21.0,0.33,0.8499999999999999
55.0,21.0,-0.33,0.0
55.0,21.0,0.13,-0.1399999999999999
55.0,21.0,0.15999999999999998,0.1100000000000001
55.0,21.0,-0.14999999999999997,-0.7700000000000001
55.0,21.0,-0.12000000000000001,2.5500000000000003
55.0,21.0,0.5499999999999999,-2.08
55.0,21.0,-0.48,-0.6000000000000001
55.0,21.0,1.24,0.99
55.0,22.0,-1.87,-3.8499999999999996
55.0,22.0,0.7100000000000001,-0.7000000000000002
55.0,22.0,-1.28,5.27
55.0,22.0,-0.03,0.0
55.0,22.0,0.0,0.0
55.0,22.0,0.33,-0.5999999999999999
55.0,22.0,-0.08000000000000002,-0.42999999999999994
55.0,22.0,-0.18,-1.92
55.0,22.0,0.1,1.7999999999999998
55.0,22.0,-0.06000000000000001,0.74
55.0,22.0,0.23000000000000004,-1.33
55.0,22.0,-0.24000000000000002,-2.39
55.0,22.0,-0.08,1.77
55.0,22.0,0.22,-2.41
55.0,22.0,-0.18,3.2
55.0,22.0,0.69,0.51
55.0,22.0,-0.25,-3.63
55.0,22.0,-0.29000000000000004,-0.52
55.0,22.0,-0.21,0.0
55.0,22.0,0.0,0.0
55.0,22.0,0.0,0.0
55.0,22.0,0.0,0.0
55.0,22.0,0.0,0.0
55.0,22.0,0.06,4.74
55.0,22.0,0.3,-0.9099999999999999
55.0,22.0,-0.26,-3.92
55.0,22.0,0.0,2.94
55.0,22.0,0.38,2.15
55.0,22.0,-0.30999999999999994,-4.67
55.0,22.0,-0.07,4.09
55.0,22.0,-0.08,0.0
55.0,22.0,0.06999999999999999,-3.5999999999999996
55.0,22.0,0.29000000000000004,3.71
55.0,22.0,-0.38,0.0
55.0,22.0,0.52,-0.41999999999999993
55.0,22.0,-0.36,-0.38
55.0,22.0,0.65,0.86
55.0,23.0,-1.21,0.53
55.0,23.0,0.4,-0.6600000000000001
55.0,23.0,-1.1,-4.41
55.0,23.0,0.8900000000000001,-0.27
55.0,23.0,-1.11,0.0
55.0,23.0,0.16,2.51
55.0,23.0,-0.09,3.07
55.0,23.0,-0.010000000000000009,-3.34
55.0,23.0,0.14,3.15
55.0,23.0,0.09999999999999998,-0.72
55.0,23.0,-0.3,0.0
55.0,23.0,0.28,0.0
55.0,23.0,-0.22000000000000003,-2.4299999999999997
55.0,23.0,-0.06,0.0
55.0,23.0,0.04,2.3600000000000003
55.0,23.0,0.030000000000000006,-2.55
55.0,23.0,-0.05,-0.5900000000000001
55.0,23.0,0.36,3.09
55.0,23.0,-0.28,0.25
55.0,23.0,0.92,-0.41999999999999993
55.0,23.0,0.030000000000000027,0.3699999999999999
55.0,24.0,-1.8800000000000003,-4.07
55.0,24.0,-0.59,0.72
55.0,24.0,1.3,3.1900000000000004
55.0,24.0,-0.8500000000000001,-4.28
55.0,24.0,-0.21999999999999997,5.02
55.0,24.0,-0.09,-0.7899999999999998
55.0,24.0,-0.16,0.0
55.0,24.0,0.06,-3.46
55.0,24.0,-0.06,0.0
55.0,24.0,0.4,3.5599999999999996
55.0,24.0,-0.25,-2.84
55.0,24.0,0.11000000000000001,2.66
55.0,24.0,0.0,-0.49
55.0,24.0,-0.14,-3.6
55.0,24.0,-0.07999999999999999,2.6
55.0,24.0,0.15,-2.82
55.0,24.0,0.03,2.6399999999999997
55.0,24.0,-0.12,3.12
55.0,24.0,0.27,-0.7399999999999998
55.0,24.0,0.10999999999999999,-0.5900000000000001
55.0,24.0,-0.45999999999999996,-0.040000000000000036
55.0,24.0,0.26,0.0
55.0,25.0,-1.58,-2.21
55.0,25.0,1.3900000000000001,0.83
55.0,25.0,-0.45999999999999996,0.25
55.0,25.0,-0.7200000000000001,0.050000000000000044
55.0,25.0,0.17999999999999994,-4.5
55.0,25.0,-0.36,1.9999999999999998
55.0,25.0,-0.04999999999999999,0.75
55.0,25.0,-0.07,1.7899999999999998
55.0,25.0,0.9500000000000001,-4.84
55.0,25.0,-0.5700000000000001,3.9000000000000004
55.0,25.0,-0.24999999999999997,0.5699999999999998
55.0,25.0,-0.22,0.0
55.0,25.0,0.04,-1.66
55.0,25.0,0.04,-0.79
55.0,25.0,0.009999999999999995,2.82
55.0,25.0,0.19000000000000003,-0.5299999999999998
55.0,25.0,0.9099999999999999,0.3600000000000001
55.0,26.0,0.49,0.4099999999999999
55.0,26.0,-0.18000000000000005,-0.16999999999999993
55.0,26.0,-0.82,-0.020000000000000018
55.0,26.0,0.16,0.41999999999999993
55.0,26.0,-0.2,0.0
55.0,26.0,1.02,-0.020000000000000018
55.0,26.0,-0.8300000000000001,-2.98
55.0,26.0,-0.03,-1.0799999999999998
55.0,26.0,-0.01999999999999999,-0.07000000000000028
55.0,26.0,0.01999999999999999,-0.7399999999999998
55.0,26.0,-0.16,0.0
55.0,26.0,0.0,0.0
55.0,26.0,0.12,3.9299999999999997
55.0,26.0,0.12,-1.2
55.0,26.0,-0.21,-2.19
55.0,26.0,0.37,4.57
55.0,26.0,-0.34,-0.32000000000000006
55.0,26.0,0.49000000000000005,0.17999999999999994
55.0,26.0,-0.55,0.0
55.0,26.0,1.61,-0.30999999999999983
55.0,27.0,0.81,0.3999999999999999
55.0,27.0,-0.8600000000000001,-4.47
55.0,27.0,-0.55,-0.5500000000000003
55.0,27.0,0.3,-0.009999999999999787
55.0,27.0,0.07999999999999996,-0.3799999999999999
55.0,27.0,-0.5599999999999999,6.25
55.0,27.0,0.039999999999999994,-1.2500000000000002
55.0,27.0,-0.06,0.0
55.0,27.0,0.04,-0.31999999999999984
55.0,27.0,-0.02,-1.57
55.0,27.0,0.0,0.0
55.0,27.0,0.76,1.91
55.0,27.0,-0.72,-1.1199999999999999
55.0,27.0,0.04000000000000001,-0.79
55.0,27.0,-0.020000000000000004,-0.79
55.0,27.0,0.33999999999999997,2.7
55.0,27.0,-0.27999999999999997,-0.19999999999999996
55.0,27.0,-0.14,0.0
55.0,27.0,0.0,0.0
55.0,27.0,0.0,0.0
55.0,27.0,0.0,0.0
55.0,27.0,0.0,0.0
55.0,27.0,0.02,1.4300000000000002
55.0,27.0,0.78,-1.52
55.0,27.0,-0.77,-0.8300000000000001
55.0,27.0,0.31000000000000005,0.8399999999999999
55.0,27.0,-0.21000000000000002,-0.5199999999999998
43.0,1.0,0.14,-1.4307963267948964
43.0,1.0,0.03999999999999998,2.54
43.0,1.0,-0.18,0.0
43.0,1.0,0.36,-1.2200000000000002
43.0,1.0,-0.19999999999999998,0.24
43.0,1.0,0.06,-3.65
43.0,1.0,0.0,3.7
43.0,1.0,-0.2,-0.17999999999999994
43.0,1.0,0.25,-0.22999999999999998
43.0,1.0,-0.16000000000000003,0.6099999999999999
43.0,1.0,-0.11,0.0
43.0,1.0,0.08,-0.1299999999999999
43.0,1.0,0.81,-0.52
43.0,1.0,-0.8200000000000001,0.8600000000000001
43.0,1.0,0.49999999999999994,-3.91
43.0,1.0,-0.13999999999999996,1.1
43.0,1.0,-0.3,1.7600000000000002
43.0,1.0,0.25,-3.76
43.0,1.0,-0.25,3.9
43.0,1.0,0.010000000000000009,0.45999999999999996
43.0,1.0,0.15999999999999998,-0.48
43.0,1.0,0.24000000000000005,0.3400000000000001
43.0,1.0,-0.54,0.0
43.0,1.0,0.59,-3.9699999999999998
43.0,1.0,-0.41999999999999993,-0.1200000000000001
43.0,1.0,0.17,1.82
43.0,1.0,-0.30000000000000004,-1.9800000000000002
43.0,1.0,0.07999999999999999,5.66
43.0,1.0,0.18,-1.0
43.0,1.0,0.8200000000000001,-0.3400000000000001
43.0,2.0,-0.81,-0.20999999999999974
43.0,2.0,-0.9099999999999999,-0.8200000000000001
43.0,2.0,0.16999999999999998,-2.63
43.0,2.0,0.96,-0.8700000000000001
43.0,2.0,0.16000000000000014,-0.22999999999999998
43.0,2.0,-1.1600000000000001,4.12
43.0,2.0,-0.16,-3.4
43.0,2.0,0.0,2.03
43.0,2.0,0.13999999999999999,-1.46
43.0,2.0,0.14,1.98
43.0,2.0,-0.2,-2.26
43.0,2.0,0.15000000000000002,2.85
43.0,2.0,-0.17,0.26
43.0,2.0,0.16,-2.79
43.0,2.0,0.21999999999999997,2.5599999999999996
43.0,2.0,-0.33999999999999997,-0.15999999999999992
43.0,2.0,-0.14,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.58,2.06
43.0,2.0,-0.38999999999999996,-2.48
43.0,2.0,-0.19,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.04,-1.6700000000000002
43.0,2.0,0.13999999999999999,1.33
43.0,2.0,-0.01999999999999999,1.11
43.0,2.0,-0.08,0.0
43.0,2.0,0.020000000000000004,0.040000000000000036
43.0,2.0,-0.060000000000000005,-2.9400000000000004
43.0,2.0,0.36000000000000004,0.3500000000000001
43.0,2.0,-0.27,1.54
43.0,2.0,0.01999999999999999,0.8499999999999999
43.0,2.0,1.34,-0.22999999999999998
43.0,2.0,-1.05,-1.46
43.0,2.0,-0.24,1.8900000000000001
43.0,2.0,-0.04000000000000001,-3.46
43.0,2.0,0.35,-0.73
43.0,2.0,0.17000000000000004,4.449999999999999
43.0,2.0,-0.28,-2.56
43.0,2.0,0.0,2.81
43.0,2.0,-0.24000000000000002,-2.57
43.0,2.0,0.43999999999999995,2.33
43.0,2.0,-0.13,0.9600000000000002
43.0,2.0,-0.47,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.0,0.0
43.0,2.0,0.06,-3.39
43.0,2.0,-0.06,0.0
43.0,2.0,0.24,2.44
43.0,2.0,-0.13,-0.45999999999999996
43.0,2.0,-0.11,0.0
43.0,2.0,0.14,0.3800000000000001
43.0,2.0,0.35,0.16999999999999993
43.0,3.0,-0.75,-0.09999999999999987
43.0,3.0,-0.9,-2.73
43.0,3.0,-0.06000000000000001,3.25
43.0,3.0,0.31,-0.45999999999999996
43.0,3.0,-0.37,0.20999999999999996
43.0,3.0,0.05,0.5900000000000001
43.0,3.0,0.04999999999999999,-3.5700000000000003
43.0,3.0,-0.06,2.98
43.0,3.0,0.05,-0.3800000000000001
43.0,3.0,-0.039999999999999994,-0.20999999999999996
43.0,3.0,-0.07,0.0
43.0,3.0,0.13,-0.07999999999999996
43.0,3.0,0.03,0.43000000000000005
43.0,3.0,-0.010000000000000009,0.6499999999999999
43.0,3.0,-0.15,0.0
43.0,3.0,0.0,0.0
43.0,3.0,0.29,-0.8400000000000001
43.0,3.0,0.010000000000000009,-1.9699999999999998
43.0,3.0,0.6100000000000001,2.25
43.0,3.0,-0.89,-1.42
43.0,3.0,0.009999999999999998,0.79
43.0,3.0,0.1,-0.47000000000000003
43.0,3.0,-0.09,-1.4300000000000002
43.0,3.0,-0.04,0.0
43.0,3.0,0.0,0.0
43.0,3.0,1.62,2.72
43.0,4.0,-0.88,0.43000000000000016
43.0,4.0,-0.02,0.0
43.0,4.0,0.0,0.0
43.0,4.0,0.0,0.0
43.0,4.0,0.0,0.0
43.0,4.0,0.0,0.0
43.0,4.0,1.27,-0.66
43.0,4.0,-0.28,2.13
43.0,4.0,0.73,-5.7
43.0,4.0,-0.5700000000000001,3.74
43.0,4.0,-0.5199999999999999,0.16999999999999993
43.0,4.0,0.22999999999999998,1.1600000000000001
43.0,4.0,0.14,-1.5100000000000002
43.0,4.0,-0.6699999999999999,-3.21
43.0,4.0,0.0,0.08000000000000007
43.0,4.0,0.46,2.85
43.0,4.0,-0.76,0.17000000000000004
43.0,4.0,-0.03,0.0
43.0,4.0,0.22,-0.20000000000000007
43.0,4.0,-0.22,0.0
43.0,4.0,0.0,0.0
43.0,4.0,0.18,0.12
43.0,4.0,-0.18,0.0
43.0,4.0,0.0,0.0
43.0,4.0,0.02,2.43
43.0,4.0,0.06,-0.7800000000000002
43.0,4.0,-0.04,-0.7899999999999998
43.0,4.0,-0.02,1.57
43.0,4.0,0.42,-1.2500000000000002
43.0,5.0,-1.22,-0.75
43.0,5.0,1.3,-2.54
43.0,5.0,0.43999999999999995,-4.21
43.0,5.0,0.0,2.75
43.0,5.0,-0.7799999999999999,1.23
43.0,5.0,0.030000000000000027,0.32000000000000006
43.0,5.0,-0.74,-1.09
43.0,5.0,0.22000000000000003,0.76
43.0,5.0,-0.12,-2.26
43.0,5.0,0.28,-1.19
43.0,5.0,0.8499999999999999,3.91
43.0,5.0,-0.95,-1.08
43.0,5.0,0.39999999999999997,-0.05999999999999994
43.0,5.0,-0.47,-1.69
43.0,5.0,-0.010000000000000009,0.06999999999999984
43.0,5.0,-0.09999999999999998,2.51
43.0,5.0,-0.28,0.0
43.0,5.0,0.04,-3.0
43.0,5.0,0.0,1.11
43.0,5.0,0.13,-2.06
43.0,5.0,-0.17,0.0
43.0,5.0,0.27,3.79
43.0,5.0,-0.09000000000000002,-1.98
43.0,5.0,-0.16,3.85
43.0,5.0,0.45999999999999996,-2.47
43.0,5.0,-0.48,0.0
43.0,5.0,0.06,0.12
43.0,5.0,0.06,-3.39
43.0,5.0,0.09,3.88
43.0,5.0,-0.21,0.0
43.0,5.0,0.0,0.0
43.0,5.0,0.06,1.0799999999999998
43.0,5.0,-0.06,0.0
43.0,5.0,0.84,-0.98
43.0,6.0,0.78,-0.10000000000000009
43.0,6.0,0.08000000000000007,0.030000000000000027
43.0,6.0,-1.52,-0.17999999999999994
43.0,6.0,1.64,-3.51
43.0,6.0,-0.9299999999999999,3.38
43.0,6.0,-0.64,0.44999999999999996
43.0,6.0,0.55,-0.07999999999999985
43.0,6.0,-0.16000000000000003,-0.55
43.0,6.0,0.12,0.6599999999999999
43.0,6.0,-0.54,-1.2799999999999998
43.0,7.0,-0.9300000000000002,0.06999999999999984
43.0,7.0,-1.54,0.0
43.0,7.0,0.3,-0.42999999999999994
43.0,7.0,-0.12,1.5399999999999998
43.0,7.0,-0.16,-0.7099999999999997
43.0,7.0,0.09999999999999999,-2.98
43.0,7.0,0.0,1.41
43.0,7.0,0.3,2.8
43.0,7.0,-0.31999999999999995,-1.2299999999999998
43.0,7.0,0.35,-0.18000000000000016
43.0,7.0,-0.04999999999999999,0.08000000000000007
43.0,7.0,0.07999999999999996,0.06000000000000005
43.0,7.0,-0.3,0.040000000000000036
43.0,7.0,-0.18,0.0
43.0,7.0,0.48,-0.040000000000000036
43.0,7.0,-0.44,0.040000000000000036
43.0,7.0,0.060000000000000005,-3.7800000000000002
43.0,7.0,-0.04000000000000001,4.57
43.0,7.0,0.27,-0.97
43.0,8.0,-1.12,-1.11
43.0,8.0,-0.92,-0.52
43.0,8.0,-0.14,-1.45
43.0,8.0,0.31,0.19
43.0,8.0,0.95,-0.27
43.0,8.0,-0.20999999999999996,1.12
43.0,8.0,-0.2400000000000001,-3.71
43.0,8.0,0.6900000000000001,4.29
43.0,8.0,-0.9500000000000001,0.5899999999999999
43.0,8.0,-0.2899999999999999,-4.47
43.0,8.0,-0.28,0.0
43.0,8.0,1.21,3.55
43.0,9.0,-1.36,0.0
43.0,9.0,0.0,0.0
43.0,9.0,0.0,0.0
43.0,9.0,0.69,0.8
43.0,9.0,-0.3499999999999999,-0.74
43.0,9.0,1.0399999999999998,0.1100000000000001
43.0,9.0,-0.8499999999999999,0.43999999999999995
43.0,9.0,-0.42000000000000004,0.3599999999999999
43.0,9.0,0.33,-0.6499999999999999
43.0,9.0,-0.09999999999999998,-0.5
43.0,9.0,-0.010000000000000009,-0.47
43.0,10.0,-2.31,-2.89
43.0,10.0,0.86,2.48
43.0,10.0,-0.77,-2.1
43.0,10.0,0.05,1.43
43.0,10.0,0.5499999999999999,1.04
43.0,10.0,-0.6699999999999999,-3.96
43.0,10.0,-0.04,0.0
43.0,10.0,0.0,0.0
43.0,10.0,0.16,2.68
43.0,10.0,0.18999999999999997,1.03
43.0,10.0,-0.35,0.0
43.0,10.0,0.48,-0.99
43.0,10.0,-0.26,1.44
43.0,10.0,0.04000000000000001,0.010000000000000009
43.0,10.0,0.03999999999999998,0.010000000000000009
43.0,10.0,0.07,-0.56
43.0,10.0,0.26,0.47
43.0,10.0,-0.37,-3.38
43.0,10.0,-0.19,2.95
43.0,10.0,0.47000000000000003,-0.25
43.0,10.0,0.029999999999999916,-3.14
43.0,10.0,-0.5499999999999999,5.550000000000001
43.0,10.0,0.05,-2.16
43.0,10.0,0.27999999999999997,-2.1399999999999997
43.0,10.0,-0.17999999999999997,3.5199999999999996
43.0,10.0,-0.17,0.0
43.0,10.0,0.27,-5.27
43.0,10.0,0.25,6.01
43.0,10.0,-0.13,-1.9500000000000002
43.0,10.0,0.12,0.06000000000000005
43.0,10.0,-0.08000000000000002,-2.59
43.0,10.0,-0.22999999999999998,2.02
43.0,10.0,1.2,-3.49
43.0,10.0,-1.15,3.17
43.0,10.0,0.64,0.9299999999999999
43.0,10.0,-0.20000000000000007,-0.07000000000000006
43.0,11.0,0.15999999999999992,-0.51
43.0,11.0,-0.76,-0.75
43.0,11.0,0.25,0.72
43.0,11.0,-0.44,0.13000000000000012
43.0,11.0,-0.02,0.0
43.0,11.0,0.07,-2.16
43.0,11.0,1.05,1.3599999999999999
43.0,11.0,-0.6700000000000002,0.98
43.0,11.0,-0.28,-0.54
43.0,11.0,0.7799999999999999,0.47
43.0,11.0,-0.29999999999999993,-4.64
43.0,11.0,-0.62,3.75
43.0,11.0,-0.03,0.0
43.0,11.0,0.03,-1.58
43.0,11.0,0.12,2.77
43.0,11.0,-0.15,0.0
43.0,11.0,0.06,0.3799999999999999
43.0,11.0,0.17,-1.0599999999999998
43.0,11.0,-0.23,0.0
43.0,11.0,0.0,0.0
43.0,11.0,0.24,1.84
43.0,11.0,0.08000000000000002,-1.5100000000000002
43.0,11.0,-0.1,-0.24
43.0,12.0,-0.09999999999999998,0.43999999999999995
43.0,12.0,-0.33000000000000007,0.1100000000000001
43.0,12.0,-0.18,-0.3400000000000001
43.0,12.0,-0.13,-0.09000000000000008
43.0,12.0,-0.22999999999999998,0.75
43.0,12.0,0.1,-1.3699999999999999
43.0,12.0,0.22,-3.22
43.0,12.0,-0.38,0.0
43.0,12.0,0.04,5.380000000000001
43.0,12.0,-0.02,-1.11
43.0,12.0,0.0,0.0
43.0,12.0,0.54,-0.40000000000000013
43.0,12.0,-0.3400000000000001,0.21999999999999997
43.0,12.0,0.66,-2.66
43.0,12.0,-0.06000000000000005,2.8200000000000003
43.0,12.0,-0.09999999999999998,0.07999999999999985
43.0,12.0,0.30000000000000004,-3.96
43.0,12.0,-0.99,-0.029999999999999805
43.0,12.0,-0.03,0.0
43.0,12.0,0.4,3.29
43.0,12.0,-0.36000000000000004,0.64
43.0,12.0,0.0,-1.57
43.0,12.0,0.049999999999999996,-0.46
43.0,12.0,0.05000000000000002,-0.33
43.0,12.0,0.32999999999999996,2.5700000000000003
43.0,12.0,0.09000000000000008,-0.5
43.0,12.0,-0.5,-0.030000000000000027
43.0,12.0,-0.039999999999999994,0.32000000000000006
43.0,12.0,0.08,-0.64
43.0,12.0,0.18000000000000002,-3.0300000000000002
43.0,12.0,-0.060000000000000026,0.15000000000000013
43.0,12.0,-0.16,1.16
43.0,12.0,0.36,-1.4
43.0,12.0,-0.3,0.6199999999999999
43.0,12.0,0.56,-1.24
43.0,12.0,-0.66,2.81
43.0,12.0,-0.02,0.0
43.0,12.0,0.0,0.0
43.0,12.0,0.06,1.57
43.0,12.0,0.2,0.07999999999999985
43.0,12.0,0.58,-0.1299999999999999
43.0,12.0,-0.48,0.0
43.0,13.0,-0.48000000000000004,-0.6699999999999999
43.0,13.0,-0.37,-2.0300000000000002
43.0,13.0,0.5800000000000001,3.17
43.0,13.0,-0.5800000000000001,0.21999999999999997
43.0,13.0,0.43,-0.41000000000000014
43.0,13.0,-0.37,0.020000000000000018
43.0,13.0,0.21999999999999997,0.19999999999999996
43.0,13.0,-0.3,-3.5199999999999996
43.0,13.0,0.15,2.1799999999999997
43.0,13.0,0.31000000000000005,1.2
43.0,13.0,-0.43000000000000005,0.5399999999999998
43.0,13.0,0.010000000000000009,-0.6599999999999997
43.0,13.0,-0.04000000000000001,-0.1200000000000001
43.0,13.0,0.1,0.5700000000000001
43.0,13.0,-0.09,-1.23
43.0,13.0,0.13999999999999999,0.26
43.0,13.0,-0.04999999999999999,0.6
43.0,13.0,-0.010000000000000009,0.40000000000000013
43.0,13.0,-0.10999999999999999,-3.42
43.0,13.0,-0.04,0.0
43.0,13.0,0.02,0.0
43.0,13.0,0.16,-0.21999999999999997
43.0,13.0,-0.01999999999999999,3.3600000000000003
43.0,13.0,-0.14,-1.57
43.0,13.0,-0.02,0.0
43.0,13.0,0.03,0.79
43.0,13.0,0.0,-0.79
43.0,13.0,0.08,0.79
43.0,13.0,0.42000000000000004,0.43999999999999995
43.0,13.0,-0.53,0.0
43.0,13.0,0.04,-2.8
43.0,13.0,0.52,3.0700000000000003
43.0,14.0,-0.3600000000000001,0.4099999999999999
43.0,14.0,-0.27999999999999997,0.1100000000000001
43.0,14.0,0.33,1.0
43.0,14.0,-0.73,-1.14
43.0,14.0,0.12,-1.23
43.0,14.0,0.16,1.75
43.0,14.0,-0.32,0.0
43.0,14.0,0.03,-3.9899999999999998
43.0,14.0,0.15,4.15
43.0,14.0,0.34,-0.21999999999999997
43.0,14.0,-0.28,-1.1400000000000001
43.0,14.0,-0.19999999999999998,-3.1100000000000003
43.0,14.0,0.48000000000000004,3.9800000000000004
43.0,14.0,-0.41000000000000003,-3.66
43.0,14.0,0.039999999999999994,0.3799999999999999
43.0,14.0,0.6699999999999999,2.92
43.0,14.0,-0.039999999999999925,-3.17
43.0,14.0,-0.76,2.23
43.0,14.0,0.08,-2.21
43.0,14.0,-0.08,3.7800000000000002
43.0,14.0,0.26999999999999996,-3.7300000000000004
43.0,14.0,0.020000000000000018,3.99
43.0,14.0,0.25999999999999995,-0.44000000000000017
43.0,14.0,-0.48999999999999994,-1.63
43.0,14.0,0.12000000000000001,2.01
43.0,14.0,0.03999999999999998,-1.77
43.0,14.0,0.020000000000000018,-2.47
43.0,14.0,0.30000000000000004,3.97
43.0,14.0,-0.52,-0.3899999999999999
43.0,14.0,0.19,-1.3800000000000001
43.0,14.0,0.8500000000000001,2.24
43.0,15.0,-0.6499999999999999,0.040000000000000036
43.0,15.0,0.69,-0.10000000000000009
43.0,15.0,-0.53,-4.02
43.0,15.0,-0.7,-0.75
43.0,15.0,0.44000000000000006,4.21
43.0,15.0,-0.6100000000000001,-0.5
43.0,15.0,-0.16999999999999998,1.8599999999999999
43.0,15.0,0.09999999999999998,-0.5499999999999998
43.0,15.0,-0.24,0.0
43.0,15.0,0.19,-0.75
43.0,15.0,0.12,0.06000000000000005
43.0,15.0,-0.29,-1.31
43.0,15.0,1.03,2.99
43.0,15.0,-0.99,-1.4200000000000002
43.0,15.0,0.43,-0.33000000000000007
43.0,16.0,-0.92,-0.39
43.0,16.0,-0.34,0.32999999999999996
43.0,16.0,-0.26,-0.11999999999999988
43.0,16.0,0.33,-3.54
43.0,16.0,-0.02999999999999997,3.3000000000000003
43.0,16.0,0.27999999999999997,-0.9299999999999999
43.0,16.0,-0.39,0.6000000000000001
43.0,16.0,0.49,1.03
43.0,16.0,-0.6799999999999999,-1.57
43.0,16.0,-0.04,0.0
43.0,16.0,0.22,0.46
43.0,16.0,-0.18,0.6500000000000001
43.0,16.0,-0.04,0.0
43.0,16.0,0.47,-4.04
43.0,16.0,-0.44999999999999996,6.07
43.0,16.0,-0.02,0.0
43.0,16.0,1.59,-2.2800000000000002
43.0,16.0,-1.33,0.14
43.0,16.0,0.28,-3.03
43.0,16.0,-0.12000000000000005,3.3099999999999996
43.0,16.0,0.06,0.25
43.0,16.0,-0.13999999999999996,-4.05
43.0,16.0,-0.09000000000000002,3.59
43.0,16.0,0.13,0.8199999999999998
43.0,16.0,0.020000000000000018,0.32000000000000006
43.0,17.0,0.3999999999999999,-4.07
43.0,17.0,-0.29999999999999993,0.21999999999999997
43.0,17.0,-0.67,0.32999999999999985
43.0,17.0,0.29000000000000004,-0.45999999999999996
43.0,17.0,-0.16000000000000003,-4.55
43.0,17.0,-0.22999999999999998,4.2
43.0,17.0,-0.010000000000000009,-2.52
43.0,17.0,0.21000000000000002,3.17
