Start Time(s),X(°),Y(°),Start Time(s),X(°),Y(°),Start Time(s),X(°),Y(°),Start Time(s),X(°),Y(°),Start Time(s),X(°),Y(°),Start Time(s),X(°),Y(°)
436.0,54.016201576800086,39.39213659148663,436.0,51.534521633875556,40.95923528028652,436.0,31.329021600075066,39.51723592868075,436,53.97436930146068,40.01986276591197,436.0,54.01152767066378,37.76557180099189,436.0,52.94040611258242,37.80336458841339
437.0,54.016201576800086,39.39213659148663,437.0,51.43227207218297,40.47699668444693,437.0,31.329021600075066,39.51723592868075,437,54.00219103845302,40.24211514694616,437.0,53.580295703723095,37.1854963703081,437.0,52.42804578016512,37.36981447553262
438.0,54.016201576800086,39.39213659148663,438.0,51.43227207218297,40.47699668444693,438.0,31.329021600075066,39.51723592868075,438,53.995794921997,40.6301488392055,438.0,53.832413917873055,37.17116931732744,438.0,52.165062458021566,37.088237437885255
439.0,54.016201576800086,39.39213659148663,439.0,50.65865665394813,40.61210762010887,439.0,31.329021600075066,39.51723592868075,439,53.61046023119707,41.0858676051721,439.0,54.52855623909272,36.96085032867268,439.0,52.10332731634844,37.013288581278175
440.0,54.016201576800086,39.39213659148663,440.0,50.65865665394813,40.61210762010887,440.0,31.329021600075066,39.51723592868075,440,53.61046023119707,41.0858676051721,440.0,54.95836496620905,36.672210013493896,440.0,52.10332731634844,37.013288581278175
441.0,54.016201576800086,39.39213659148663,441.0,50.65865665394813,40.61210762010887,441.0,31.329021600075066,39.51723592868075,441,53.61046023119707,41.0858676051721,441.0,54.93805790960323,36.94911751197651,441.0,52.10332731634844,37.013288581278175
442.0,54.016201576800086,39.39213659148663,442.0,50.65865665394813,40.61210762010887,442.0,31.329021600075066,39.51723592868075,442,55.07159513258375,45.08375747129321,442.0,54.87388625461608,37.021991005633026,442.0,52.10332731634844,37.013288581278175
443.0,54.016201576800086,39.39213659148663,443.0,50.65865665394813,40.61210762010887,443.0,31.329021600075066,39.51723592868075,443,55.205625687143765,45.54803716391325,443.0,54.87388625461608,37.021991005633026,443.0,52.10332731634844,37.013288581278175
444.0,54.016201576800086,39.39213659148663,444.0,50.65865665394813,40.61210762010887,444.0,31.329021600075066,39.51723592868075,444,55.205625687143765,45.54803716391325,444.0,54.87388625461608,37.021991005633026,444.0,52.10332731634844,37.013288581278175
445.0,54.016201576800086,39.39213659148663,445.0,51.58244521019515,39.96195319714025,445.0,31.329021600075066,39.51723592868075,445,55.205625687143765,45.54803716391325,445.0,54.27400140080135,37.12299973098561,445.0,52.10332731634844,37.013288581278175
446.0,54.016201576800086,39.39213659148663,446.0,51.58244521019515,39.96195319714025,446.0,31.329021600075066,39.51723592868075,446,55.205625687143765,45.54803716391325,446.0,54.27400140080135,37.12299973098561,446.0,52.10332731634844,37.013288581278175
447.0,54.016201576800086,39.39213659148663,447.0,51.58244521019515,39.96195319714025,447.0,31.329021600075066,39.51723592868075,447,55.205625687143765,45.54803716391325,447.0,54.27400140080135,37.12299973098561,447.0,52.10332731634844,37.013288581278175
448.0,54.23024201497901,38.82269742991775,448.0,51.58244521019515,39.96195319714025,448.0,31.329021600075066,39.51723592868075,448,59.7494402541779,48.765015120618045,448.0,54.27400140080135,37.12299973098561,448.0,52.10332731634844,37.013288581278175
449.0,54.23024201497901,38.82269742991775,449.0,51.58244521019515,39.96195319714025,449.0,31.329021600075066,39.51723592868075,449,60.35176122013945,48.51618438353762,449.0,54.27400140080135,37.12299973098561,449.0,52.10332731634844,37.013288581278175
450.0,54.23024201497901,38.82269742991775,450.0,51.58244521019515,39.96195319714025,450.0,31.329021600075066,39.51723592868075,450,59.684354866389185,48.89332196954638,450.0,54.131442515645176,37.17609832016751,450.0,52.411188647383824,36.48236149223521
451.0,54.23024201497901,38.82269742991775,451.0,51.58244521019515,39.96195319714025,451.0,31.329021600075066,39.51723592868075,451,59.894640070036985,49.50672124978155,451.0,54.06879375176504,37.15658283652738,451.0,52.411188647383824,36.48236149223521
452.0,54.23024201497901,38.82269742991775,452.0,51.58244521019515,39.96195319714025,452.0,31.329021600075066,39.51723592868075,452,59.7834577136673,50.5214434126392,452.0,54.36812692764215,37.143034047912806,452.0,52.411188647383824,36.48236149223521
453.0,54.118246085825376,38.931748245842755,453.0,51.58244521019515,39.96195319714025,453.0,31.329021600075066,39.51723592868075,453,59.857580501702614,50.79990749899298,453.0,54.77671494963579,37.18673462420702,453.0,52.411188647383824,36.48236149223521
454.0,54.118246085825376,38.931748245842755,454.0,51.58244521019515,39.96195319714025,454.0,31.329021600075066,39.51723592868075,454,59.133008218952455,50.82492927554995,454.0,54.91927383863367,37.1336360424757,454.0,52.411188647383824,36.48236149223521
455.0,54.118246085825376,38.931748245842755,455.0,51.61148538568523,40.110294388607144,455.0,31.329021600075066,39.51723592868075,455,56.603910452569835,51.44862139504403,455.0,54.979485971620306,37.30097388662398,455.0,51.270618279930204,37.86825520545244
456.0,54.118246085825376,38.931748245842755,456.0,51.61148538568523,40.110294388607144,456.0,31.329021600075066,39.51723592868075,456,55.7136263664579,50.06621786998585,456.0,54.75518958596513,37.5375532945618,456.0,51.26483141630888,38.21933330781758
457.0,54.118246085825376,38.931748245842755,457.0,51.61148538568523,40.110294388607144,457.0,31.329021600075066,39.51723592868075,457,52.736235353630036,48.27975544380024,457.0,54.358989608241245,37.69736789353192,457.0,51.26483141630888,38.21933330781758
458.0,54.118246085825376,38.931748245842755,458.0,51.61148538568523,40.110294388607144,458.0,31.329021600075066,39.51723592868075,458,51.97480336413719,47.67575445352122,458.0,53.918011302361265,37.70858188951388,458.0,50.57711784844287,38.873379001393914
459.0,54.118246085825376,38.931748245842755,459.0,51.61148538568523,40.110294388607144,459.0,31.329021600075066,39.51723592868075,459,51.97480336413719,47.67575445352122,459.0,53.650459294207394,37.7041717316024,459.0,50.343783765565604,38.7031876090914
460.0,54.118246085825376,38.931748245842755,460.0,51.61148538568523,40.110294388607144,460.0,31.329021600075066,39.51723592868075,460,51.97480336413719,47.67575445352122,460.0,53.80814739980269,37.68828814243898,460.0,49.44852534774691,38.57753418246284
461.0,54.118246085825376,38.931748245842755,461.0,51.61148538568523,40.110294388607144,461.0,31.329021600075066,39.51723592868075,461,51.97480336413719,47.67575445352122,461.0,53.80814739980269,37.68828814243898,461.0,48.91342148324475,38.56871410738677
462.0,54.118246085825376,38.931748245842755,462.0,51.61148538568523,40.110294388607144,462.0,31.329021600075066,39.51723592868075,462,51.97480336413719,47.67575445352122,462.0,53.80814739980269,37.68828814243898,462.0,48.37801314913668,38.57837186194956
463.0,54.118246085825376,38.931748245842755,463.0,51.61148538568523,40.110294388607144,463.0,31.329021600075066,39.51723592868075,463,51.97480336413719,47.67575445352122,463.0,53.80814739980269,37.68828814243898,463.0,48.37801314913668,38.57837186194956
464.0,54.118246085825376,38.931748245842755,464.0,52.34692357107997,40.38117617648095,464.0,31.329021600075066,39.51723592868075,464,51.97480336413719,47.67575445352122,464.0,53.80814739980269,37.68828814243898,464.0,48.37801314913668,38.57837186194956
465.0,54.118246085825376,38.931748245842755,465.0,52.34692357107997,40.38117617648095,465.0,31.329021600075066,39.51723592868075,465,51.97480336413719,47.67575445352122,465.0,53.80814739980269,37.68828814243898,465.0,48.37801314913668,38.57837186194956
466.0,54.118246085825376,38.931748245842755,466.0,52.34692357107997,40.38117617648095,466.0,31.329021600075066,39.51723592868075,466,51.97480336413719,47.67575445352122,466.0,53.80814739980269,37.68828814243898,466.0,48.37801314913668,38.57837186194956
467.0,54.118246085825376,38.931748245842755,467.0,52.34692357107997,40.38117617648095,467.0,31.329021600075066,39.51723592868075,467,51.97480336413719,47.67575445352122,467.0,53.80814739980269,37.68828814243898,467.0,48.37801314913668,38.57837186194956
468.0,54.118246085825376,38.931748245842755,468.0,52.34692357107997,40.38117617648095,468.0,31.329021600075066,39.51723592868075,468,51.97480336413719,47.67575445352122,468.0,53.80814739980269,37.68828814243898,468.0,48.37801314913668,38.57837186194956
469.0,54.118246085825376,38.931748245842755,469.0,52.34692357107997,40.38117617648095,469.0,31.329021600075066,39.51723592868075,469,51.97480336413719,47.67575445352122,469.0,53.80814739980269,37.68828814243898,469.0,48.37801314913668,38.57837186194956
470.0,54.118246085825376,38.931748245842755,470.0,52.34692357107997,40.38117617648095,470.0,31.329021600075066,39.51723592868075,470,51.97480336413719,47.67575445352122,470.0,53.80814739980269,37.68828814243898,470.0,51.71016683650669,34.12348891282454
471.0,54.118246085825376,38.931748245842755,471.0,52.34692357107997,40.38117617648095,471.0,31.329021600075066,39.51723592868075,471,51.97480336413719,47.67575445352122,471.0,53.80814739980269,37.68828814243898,471.0,51.46353084105067,33.80521573033184
472.0,54.118246085825376,38.931748245842755,472.0,52.34692357107997,40.38117617648095,472.0,31.329021600075066,39.51723592868075,472,51.97480336413719,47.67575445352122,472.0,53.80814739980269,37.68828814243898,472.0,51.46353084105067,33.80521573033184
473.0,54.118246085825376,38.931748245842755,473.0,52.34692357107997,40.38117617648095,473.0,31.329021600075066,39.51723592868075,473,51.97480336413719,47.67575445352122,473.0,53.80814739980269,37.68828814243898,473.0,51.46353084105067,33.80521573033184
474.0,54.118246085825376,38.931748245842755,474.0,52.34692357107997,40.38117617648095,474.0,31.329021600075066,39.51723592868075,474,51.97480336413719,47.67575445352122,474.0,53.80814739980269,37.68828814243898,474.0,51.05250620469451,33.90933765936643
475.0,54.118246085825376,38.931748245842755,475.0,52.34692357107997,40.38117617648095,475.0,31.329021600075066,39.51723592868075,475,51.97480336413719,47.67575445352122,475.0,53.519884326378815,38.94036804093048,475.0,51.064285074709915,34.14980839798227
476.0,54.118246085825376,38.931748245842755,476.0,52.34692357107997,40.38117617648095,476.0,31.329021600075066,39.51723592868075,476,53.15609215653967,47.63977755000815,476.0,53.561312423902564,39.29222439788282,476.0,51.53826315468177,34.046724137850106
477.0,54.118246085825376,38.931748245842755,477.0,52.34692357107997,40.38117617648095,477.0,31.329021600075066,39.51723592868075,477,53.642762241419405,47.72173077752814,477.0,53.561312423902564,39.29222439788282,477.0,51.5825319448486,33.271175601519644
478.0,54.118246085825376,38.931748245842755,478.0,52.34692357107997,40.38117617648095,478.0,31.329021600075066,39.51723592868075,478,53.642762241419405,47.72173077752814,478.0,53.561312423902564,39.29222439788282,478.0,51.4173288224265,32.7878993563354
479.0,54.118246085825376,38.931748245842755,479.0,52.34692357107997,40.38117617648095,479.0,31.329021600075066,39.51723592868075,479,53.642762241419405,47.72173077752814,479.0,53.561312423902564,39.29222439788282,479.0,51.363208026625216,32.251005650963634
480.0,54.118246085825376,38.931748245842755,480.0,52.34692357107997,40.38117617648095,480.0,31.329021600075066,39.51723592868075,480,53.642762241419405,47.72173077752814,480.0,53.561312423902564,39.29222439788282,480.0,51.3090871272143,31.714111934415996
481.0,54.118246085825376,38.931748245842755,481.0,52.34692357107997,40.38117617648095,481.0,31.329021600075066,39.51723592868075,481,53.642762241419405,47.72173077752814,481.0,53.561312423902564,39.29222439788282,481.0,51.3090871272143,31.714111934415996
482.0,54.118246085825376,38.931748245842755,482.0,52.34692357107997,40.38117617648095,482.0,31.329021600075066,39.51723592868075,482,53.642762241419405,47.72173077752814,482.0,53.561312423902564,39.29222439788282,482.0,51.3090871272143,31.714111934415996
483.0,54.118246085825376,38.931748245842755,483.0,52.34692357107997,40.38117617648095,483.0,31.329021600075066,39.51723592868075,483,53.642762241419405,47.72173077752814,483.0,53.561312423902564,39.29222439788282,483.0,51.3090871272143,31.714111934415996
484.0,54.118246085825376,38.931748245842755,484.0,52.34692357107997,40.38117617648095,484.0,31.329021600075066,39.51723592868075,484,53.642762241419405,47.72173077752814,484.0,53.561312423902564,39.29222439788282,484.0,51.3090871272143,31.714111934415996
485.0,54.118246085825376,38.931748245842755,485.0,52.34692357107997,40.38117617648095,485.0,31.329021600075066,39.51723592868075,485,51.78360632434487,46.85935902688652,485.0,53.55045299511403,41.861156726721674,485.0,51.3090871272143,31.714111934415996
486.0,54.118246085825376,38.931748245842755,486.0,52.34692357107997,40.38117617648095,486.0,31.329021600075066,39.51723592868075,486,51.11559107375797,47.27345276111737,486.0,53.99864133191295,42.36758040590212,486.0,51.3090871272143,31.714111934415996
487.0,54.118246085825376,38.931748245842755,487.0,52.34692357107997,40.38117617648095,487.0,31.329021600075066,39.51723592868075,487,51.11559107375797,47.27345276111737,487.0,54.29766987101175,42.372509421315044,487.0,51.3090871272143,31.714111934415996
488.0,54.118246085825376,38.931748245842755,488.0,52.34692357107997,40.38117617648095,488.0,31.329021600075066,39.51723592868075,488,51.56387871270999,46.81877158302814,488.0,54.53222211741377,42.468789726961404,488.0,51.3090871272143,31.714111934415996
489.0,54.118246085825376,38.931748245842755,489.0,52.34692357107997,40.38117617648095,489.0,31.329021600075066,39.51723592868075,489,51.94829938863404,46.418486134149134,489.0,54.40144216304179,42.76235907105729,489.0,51.3090871272143,31.714111934415996
490.0,54.118246085825376,38.931748245842755,490.0,52.34692357107997,40.38117617648095,490.0,31.329021600075066,39.51723592868075,490,51.94829938863404,46.418486134149134,490.0,54.62116976175457,42.80294657219201,490.0,51.3090871272143,31.714111934415996
491.0,54.118246085825376,38.931748245842755,491.0,52.34692357107997,40.38117617648095,491.0,31.329021600075066,39.51723592868075,491,51.94829938863404,46.418486134149134,491.0,54.637212712783366,42.784728206694126,491.0,51.3090871272143,31.714111934415996
492.0,54.118246085825376,38.931748245842755,492.0,52.34692357107997,40.38117617648095,492.0,31.329021600075066,39.51723592868075,492,51.94829938863404,46.418486134149134,492.0,54.56187130091712,42.580175342038274,492.0,51.3090871272143,31.714111934415996
493.0,54.118246085825376,38.931748245842755,493.0,52.34692357107997,40.38117617648095,493.0,31.329021600075066,39.51723592868075,493,51.94829938863404,46.418486134149134,493.0,54.889635277562775,42.751923373900354,493.0,51.3090871272143,31.714111934415996
494.0,54.118246085825376,38.931748245842755,494.0,52.642297272221185,40.60783867817372,494.0,31.329021600075066,39.51723592868075,494,51.94829938863404,46.418486134149134,494.0,55.04701872961596,42.75451760645956,494.0,51.3090871272143,31.714111934415996
495.0,54.118246085825376,38.931748245842755,495.0,52.642297272221185,40.60783867817372,495.0,31.329021600075066,39.51723592868075,495,51.94829938863404,46.418486134149134,495.0,55.15596883720718,42.83024475350976,495.0,51.3090871272143,31.714111934415996
496.0,54.118246085825376,38.931748245842755,496.0,52.642297272221185,40.60783867817372,496.0,31.329021600075066,39.51723592868075,496,51.94829938863404,46.418486134149134,496.0,55.67381121520884,42.93119471333921,496.0,51.3090871272143,31.714111934415996
497.0,54.118246085825376,38.931748245842755,497.0,52.642297272221185,40.60783867817372,497.0,31.329021600075066,39.51723592868075,497,51.94829938863404,46.418486134149134,497.0,55.67381121520884,42.93119471333921,497.0,51.3090871272143,31.714111934415996
498.0,54.118246085825376,38.931748245842755,498.0,52.642297272221185,40.60783867817372,498.0,31.329021600075066,39.51723592868075,498,52.70708984974772,46.227682520635426,498.0,55.67381121520884,42.93119471333921,498.0,51.3090871272143,31.714111934415996
499.0,54.118246085825376,38.931748245842755,499.0,52.642297272221185,40.60783867817372,499.0,31.329021600075066,39.51723592868075,499,52.86660527554341,46.10093215247616,499.0,56.82088260469027,43.06099951826036,499.0,51.3090871272143,31.714111934415996
500.0,54.118246085825376,38.931748245842755,500.0,51.6408300367184,40.240157790482044,500.0,31.329021600075066,39.51723592868075,500,52.72556939453352,46.061641787178814,500.0,56.82088260469027,43.06099951826036,500.0,51.3090871272143,31.714111934415996
501.0,54.118246085825376,38.931748245842755,501.0,51.6408300367184,40.240157790482044,501.0,31.329021600075066,39.51723592868075,501,52.72556939453352,46.061641787178814,501.0,56.82088260469027,43.06099951826036,501.0,51.3090871272143,31.714111934415996
502.0,54.118246085825376,38.931748245842755,502.0,51.6408300367184,40.240157790482044,502.0,31.329021600075066,39.51723592868075,502,53.731909243622795,46.13367809774354,502.0,56.82088260469027,43.06099951826036,502.0,51.3090871272143,31.714111934415996
503.0,54.118246085825376,38.931748245842755,503.0,51.6408300367184,40.240157790482044,503.0,31.329021600075066,39.51723592868075,503,53.80115900107194,46.707786853425205,503.0,56.82088260469027,43.06099951826036,503.0,51.3090871272143,31.714111934415996
504.0,54.118246085825376,38.931748245842755,504.0,51.6408300367184,40.240157790482044,504.0,47.84221570380032,45.29728496167809,504,54.22487575514242,46.78870241809636,504.0,56.82088260469027,43.06099951826036,504.0,51.3090871272143,31.714111934415996
505.0,54.118246085825376,38.931748245842755,505.0,51.6408300367184,40.240157790482044,505.0,47.84221570380032,45.29728496167809,505,55.004277879721485,46.302513672970235,505.0,56.82088260469027,43.06099951826036,505.0,51.3090871272143,31.714111934415996
506.0,54.118246085825376,38.931748245842755,506.0,51.6408300367184,40.240157790482044,506.0,47.84221570380032,45.29728496167809,506,55.38443459721748,46.16091748746112,506.0,56.82088260469027,43.06099951826036,506.0,50.60674704844132,30.390255382750183
507.0,54.118246085825376,38.931748245842755,507.0,51.6408300367184,40.240157790482044,507.0,47.84221570380032,45.29728496167809,507,56.0763122162316,46.20928775286302,507.0,56.82088260469027,43.06099951826036,507.0,50.60674704844132,30.390255382750183
508.0,54.118246085825376,38.931748245842755,508.0,51.6408300367184,40.240157790482044,508.0,47.84221570380032,45.29728496167809,508,56.29512598970905,46.3053086893633,508.0,56.82088260469027,43.06099951826036,508.0,50.60674704844132,30.390255382750183
509.0,54.118246085825376,38.931748245842755,509.0,51.733432673616335,40.35258106701076,509.0,47.84221570380032,45.29728496167809,509,57.3674650255125,46.19360510772094,509.0,56.82088260469027,43.06099951826036,509.0,50.60674704844132,30.390255382750183
510.0,54.118246085825376,38.931748245842755,510.0,51.733432673616335,40.35258106701076,510.0,47.84221570380032,45.29728496167809,510,57.3674650255125,46.19360510772094,510.0,57.646181840100326,43.61060519935563,510.0,50.60674704844132,30.390255382750183
511.0,54.118246085825376,38.931748245842755,511.0,51.733432673616335,40.35258106701076,511.0,47.84221570380032,45.29728496167809,511,57.3674650255125,46.19360510772094,511.0,57.646181840100326,43.61060519935563,511.0,50.60674704844132,30.390255382750183
512.0,54.118246085825376,38.931748245842755,512.0,51.69109080010094,40.056158093269914,512.0,47.84221570380032,45.29728496167809,512,57.3674650255125,46.19360510772094,512.0,57.646181840100326,43.61060519935563,512.0,50.406008513178676,31.107776382006705
513.0,54.118246085825376,38.931748245842755,513.0,51.61209453083575,40.07333880383521,513.0,47.84221570380032,45.29728496167809,513,57.3674650255125,46.19360510772094,513.0,57.646181840100326,43.61060519935563,513.0,50.038239466026425,31.452887935563922
514.0,54.118246085825376,38.931748245842755,514.0,51.70774289523251,40.000984127633274,514.0,47.84221570380032,45.29728496167809,514,57.3674650255125,46.19360510772094,514.0,57.646181840100326,43.61060519935563,514.0,50.038239466026425,31.452887935563922
515.0,54.118246085825376,38.931748245842755,515.0,52.455364053021185,39.532754136715084,515.0,47.84221570380032,45.29728496167809,515,57.3674650255125,46.19360510772094,515.0,57.646181840100326,43.61060519935563,515.0,50.038239466026425,31.452887935563922
516.0,54.118246085825376,38.931748245842755,516.0,52.52288608509116,39.25662489188835,516.0,47.84221570380032,45.29728496167809,516,58.14006633195095,47.075032863765955,516.0,57.55266554863192,43.5536152520217,516.0,50.038239466026425,31.452887935563922
517.0,54.118246085825376,38.931748245842755,517.0,52.83826214517467,39.22485768329352,517.0,47.84221570380032,45.29728496167809,517,58.14006633195095,47.075032863765955,517.0,57.403810443822294,43.03364271298051,517.0,50.038239466026425,31.452887935563922
518.0,54.118246085825376,38.931748245842755,518.0,53.41936272394378,39.30836741114035,518.0,47.84221570380032,45.29728496167809,518,58.14006633195095,47.075032863765955,518.0,58.085432521416806,42.749153370037675,518.0,50.038239466026425,31.452887935563922
519.0,54.118246085825376,38.931748245842755,519.0,53.41936272394378,39.30836741114035,519.0,47.84221570380032,45.29728496167809,519,58.14006633195095,47.075032863765955,519.0,58.085432521416806,42.749153370037675,519.0,50.038239466026425,31.452887935563922
520.0,54.118246085825376,38.931748245842755,520.0,53.41936272394378,39.30836741114035,520.0,47.84221570380032,45.29728496167809,520,59.07258772314526,46.850127845071256,520.0,58.085432521416806,42.749153370037675,520.0,50.038239466026425,31.452887935563922
521.0,54.118246085825376,38.931748245842755,521.0,53.32249603548553,39.45463324198499,521.0,47.84221570380032,45.29728496167809,521,59.220324489986524,46.48290680302307,521.0,58.3722775503993,43.49319431371987,521.0,50.038239466026425,31.452887935563922
522.0,54.118246085825376,38.931748245842755,522.0,53.32249603548553,39.45463324198499,522.0,47.84221570380032,45.29728496167809,522,59.220324489986524,46.48290680302307,522.0,59.12741333397571,43.524124706629664,522.0,50.038239466026425,31.452887935563922
523.0,54.118246085825376,38.931748245842755,523.0,53.32249603548553,39.45463324198499,523.0,47.84221570380032,45.29728496167809,523,59.52300796378404,46.26610243413597,523.0,59.12741333397571,43.524124706629664,523.0,50.038239466026425,31.452887935563922
524.0,54.118246085825376,38.931748245842755,524.0,53.32249603548553,39.45463324198499,524.0,47.84221570380032,45.29728496167809,524,59.52300796378404,46.26610243413597,524.0,59.12741333397571,43.524124706629664,524.0,50.038239466026425,31.452887935563922
525.0,54.118246085825376,38.931748245842755,525.0,53.32249603548553,39.45463324198499,525.0,47.84221570380032,45.29728496167809,525,59.52300796378404,46.26610243413597,525.0,59.12741333397571,43.524124706629664,525.0,50.038239466026425,31.452887935563922
526.0,54.118246085825376,38.931748245842755,526.0,53.276499295490794,39.379943809472024,526.0,47.84221570380032,45.29728496167809,526,59.861432332429104,45.79112780513242,526.0,59.12741333397571,43.524124706629664,526.0,50.038239466026425,31.452887935563922
527.0,54.118246085825376,38.931748245842755,527.0,53.276499295490794,39.379943809472024,527.0,47.84221570380032,45.29728496167809,527,59.81695861101616,45.62404935481027,527.0,59.12741333397571,43.524124706629664,527.0,50.038239466026425,31.452887935563922
528.0,54.118246085825376,38.931748245842755,528.0,53.276499295490794,39.379943809472024,528.0,47.84221570380032,45.29728496167809,528,59.50676069781184,45.34169381437823,528.0,59.12741333397571,43.524124706629664,528.0,50.038239466026425,31.452887935563922
529.0,54.118246085825376,38.931748245842755,529.0,53.276499295490794,39.379943809472024,529.0,47.84221570380032,45.29728496167809,529,59.4389339168556,45.63630082085729,529.0,59.12741333397571,43.524124706629664,529.0,50.038239466026425,31.452887935563922
530.0,54.118246085825376,38.931748245842755,530.0,53.276499295490794,39.379943809472024,530.0,47.84221570380032,45.29728496167809,530,59.18377002316993,45.83540568314493,530.0,59.12741333397571,43.524124706629664,530.0,50.038239466026425,31.452887935563922
531.0,54.118246085825376,38.931748245842755,531.0,53.276499295490794,39.379943809472024,531.0,47.84221570380032,45.29728496167809,531,59.18377002316993,45.83540568314493,531.0,59.12741333397571,43.524124706629664,531.0,50.038239466026425,31.452887935563922
532.0,54.118246085825376,38.931748245842755,532.0,53.276499295490794,39.379943809472024,532.0,47.84221570380032,45.29728496167809,532,59.18377002316993,45.83540568314493,532.0,59.12741333397571,43.524124706629664,532.0,50.038239466026425,31.452887935563922
533.0,54.118246085825376,38.931748245842755,533.0,53.276499295490794,39.379943809472024,533.0,47.84221570380032,45.29728496167809,533,59.04385236441158,46.68330883095041,533.0,59.12741333397571,43.524124706629664,533.0,50.038239466026425,31.452887935563922
534.0,54.118246085825376,38.931748245842755,534.0,53.276499295490794,39.379943809472024,534.0,47.84221570380032,45.29728496167809,534,58.48813725844957,46.96987352240831,534.0,59.12741333397571,43.524124706629664,534.0,50.038239466026425,31.452887935563922
535.0,54.118246085825376,38.931748245842755,535.0,53.33762516826391,39.491848258301616,535.0,47.84221570380032,45.29728496167809,535,58.48813725844957,46.96987352240831,535.0,59.12741333397571,43.524124706629664,535.0,50.038239466026425,31.452887935563922
536.0,54.118246085825376,38.931748245842755,536.0,52.968637996469624,39.910870872903615,536.0,47.84221570380032,45.29728496167809,536,58.48813725844957,46.96987352240831,536.0,59.12741333397571,43.524124706629664,536.0,50.038239466026425,31.452887935563922
537.0,54.118246085825376,38.931748245842755,537.0,52.968637996469624,39.910870872903615,537.0,47.84221570380032,45.29728496167809,537,57.11494247568771,47.18751464271918,537.0,59.12741333397571,43.524124706629664,537.0,50.038239466026425,31.452887935563922
538.0,54.118246085825376,38.931748245842755,538.0,52.968637996469624,39.910870872903615,538.0,47.84221570380032,45.29728496167809,538,57.11494247568771,47.18751464271918,538.0,59.12741333397571,43.524124706629664,538.0,50.038239466026425,31.452887935563922
539.0,54.118246085825376,38.931748245842755,539.0,52.968637996469624,39.910870872903615,539.0,47.84221570380032,45.29728496167809,539,56.90668909018859,47.40587563859299,539.0,59.12741333397571,43.524124706629664,539.0,50.038239466026425,31.452887935563922
540.0,54.118246085825376,38.931748245842755,540.0,52.968637996469624,39.910870872903615,540.0,47.84221570380032,45.29728496167809,540,56.90668909018859,47.40587563859299,540.0,58.99754701461643,43.76226060139015,540.0,50.27533459942788,33.305077431257814
541.0,54.118246085825376,38.931748245842755,541.0,52.968637996469624,39.910870872903615,541.0,47.84221570380032,45.29728496167809,541,56.75052403961308,47.32937018992379,541.0,58.99754701461643,43.76226060139015,541.0,50.27533459942788,33.305077431257814
542.0,54.118246085825376,38.931748245842755,542.0,52.968637996469624,39.910870872903615,542.0,47.84221570380032,45.29728496167809,542,56.75052403961308,47.32937018992379,542.0,58.99754701461643,43.76226060139015,542.0,50.27533459942788,33.305077431257814
543.0,54.118246085825376,38.931748245842755,543.0,52.968637996469624,39.910870872903615,543.0,47.84221570380032,45.29728496167809,543,56.75052403961308,47.32937018992379,543.0,58.99754701461643,43.76226060139015,543.0,50.27533459942788,33.305077431257814
544.0,54.118246085825376,38.931748245842755,544.0,52.968637996469624,39.910870872903615,544.0,47.84221570380032,45.29728496167809,544,56.75052403961308,47.32937018992379,544.0,59.24448710819706,44.06205620337278,544.0,50.27533459942788,33.305077431257814
545.0,54.118246085825376,38.931748245842755,545.0,52.968637996469624,39.910870872903615,545.0,47.84221570380032,45.29728496167809,545,55.78500321286265,47.646145548671484,545.0,59.19057117658667,44.46778941107914,545.0,50.27533459942788,33.305077431257814
546.0,54.118246085825376,38.931748245842755,546.0,52.968637996469624,39.910870872903615,546.0,47.84221570380032,45.29728496167809,546,55.48658398736734,47.6042608958669,546.0,59.19057117658667,44.46778941107914,546.0,50.27533459942788,33.305077431257814
547.0,54.118246085825376,38.931748245842755,547.0,52.968637996469624,39.910870872903615,547.0,47.84221570380032,45.29728496167809,547,55.74682569899596,48.052138194441795,547.0,59.46015485888347,45.30395993636921,547.0,50.27533459942788,33.305077431257814
548.0,54.118246085825376,38.931748245842755,548.0,52.968637996469624,39.910870872903615,548.0,47.84221570380032,45.29728496167809,548,55.695651147165336,48.29157125996426,548.0,59.20742765231989,45.355242440942675,548.0,50.27533459942788,33.305077431257814
549.0,54.118246085825376,38.931748245842755,549.0,52.968637996469624,39.910870872903615,549.0,42.894018752034754,24.58890545507893,549,55.48161088046618,48.86101038567722,549.0,59.20742765231989,45.355242440942675,549.0,50.27533459942788,33.305077431257814
550.0,54.118246085825376,38.931748245842755,550.0,52.968637996469624,39.910870872903615,550.0,37.93036479654256,3.8617926137521863,550,55.50669132033363,49.24956293171272,550.0,59.20742765231989,45.355242440942675,550.0,50.27533459942788,33.305077431257814
551.0,54.118246085825376,38.931748245842755,551.0,52.968637996469624,39.910870872903615,551.0,37.93036479654256,3.8617926137521863,551,55.56385764316656,49.60167874209583,551.0,59.20742765231989,45.355242440942675,551.0,50.27533459942788,33.305077431257814
552.0,54.118246085825376,38.931748245842755,552.0,52.968637996469624,39.910870872903615,552.0,37.93036479654256,3.8617926137521863,552,55.67372131953016,49.621972512453794,552.0,59.20742765231989,45.355242440942675,552.0,50.27533459942788,33.305077431257814
