second	id	x	y	z
806	1	-449.3468	-0.6139	52462.6533	0
807	1	-449.3734	-0.6139	52462.6690	0
808	1	-449.3832	-0.6139	52462.6745	0
809	1	-449.3833	-0.6139	52462.6826	0
810	1	-449.3832	-0.6139	52462.6917	0
811	1	-449.3848	-0.6139	52462.7079	0
812	1	-449.4010	-0.6139	52462.7334	0
813	1	-449.4331	-0.6139	52462.7557	0
814	1	-449.4412	-0.6139	52462.7636	0
815	1	-449.4409	-0.6139	52462.7660	0
816	1	-449.4526	-0.6139	52462.7796	0
817	1	-449.4706	-0.6139	52462.7974	0
818	1	-449.4987	-0.6139	52462.8103	0
819	1	-449.4989	-0.6139	52462.8147	0
820	1	-449.4877	-0.6139	52462.8159	0
821	1	-449.4850	-0.6139	52462.8225	0
822	1	-449.4849	-0.6139	52462.8443	0
823	1	-449.5038	-0.6139	52462.8850	0
824	1	-449.5359	-0.6139	52462.9000	0
825	1	-449.5610	-0.6139	52462.9117	0
826	1	-449.5598	-0.6139	52462.9156	0
827	1	-449.5637	-0.6139	52462.9165	0
828	1	-449.5796	-0.6139	52462.9361	0
829	1	-449.6045	-0.6139	52462.9694	0
830	1	-449.6176	-0.6139	52462.9815	0
831	1	-449.6045	-0.6139	52462.9922	0
832	1	-449.5823	-0.6139	52462.9956	0
833	1	-449.5726	-0.6139	52463.0096	0
834	1	-449.5698	-0.6139	52463.0407	0
835	1	-449.5941	-0.6139	52463.0652	0
836	1	-449.6182	-0.6139	52463.0870	0
837	1	-449.6162	-0.6139	52463.1013	0
838	1	-449.6008	-0.6139	52463.1061	0
839	1	-449.5910	-0.6139	52463.1205	0
840	1	-449.5981	-0.6139	52463.1516	0
841	1	-449.6248	-0.6139	52463.1761	0
842	1	-449.6268	-0.6139	52463.1979	0
843	1	-449.6257	-0.6139	52463.2055	0
844	1	-449.6115	-0.6139	52463.2077	0
845	1	-449.6207	-0.6139	52463.2276	0
846	1	-449.6421	-0.6139	52463.2610	0
847	1	-449.6808	-0.6139	52463.2927	0
848	1	-449.7209	-0.6139	52463.3041	0
849	1	-449.7322	-0.6139	52463.3143	0
850	1	-449.7176	-0.6139	52463.3240	0
851	1	-449.7245	-0.6139	52463.3469	0
852	1	-449.7359	-0.6139	52463.3877	0
853	1	-449.7553	-0.6139	52463.4092	0
854	1	-449.7639	-0.6139	52463.4166	0
855	1	-449.7602	-0.6139	52463.4252	0
856	1	-449.7618	-0.6139	52463.4410	0
857	1	-449.7715	-0.6139	52463.4661	0
858	1	-449.7936	-0.6139	52463.4881	0
859	1	-449.8384	-0.6139	52463.5154	0
860	1	-449.8833	-0.6139	52463.5252	0
861	1	-449.8911	-0.6139	52463.5347	0
862	1	-449.8999	-0.6139	52463.5442	0
863	1	-449.9249	-0.6139	52463.5735	0
864	1	-449.9637	-0.6139	52463.6037	0
865	1	-449.9880	-0.6139	52463.6211	0
866	1	-449.9928	-0.6139	52463.6270	0
867	1	-449.9908	-0.6139	52463.6351	0
868	1	-449.9895	-0.6139	52463.6440	0
869	1	-449.9821	-0.6139	52463.6863	0
870	1	-449.9958	-0.6139	52463.7281	0
871	1	-450.0159	-0.6139	52463.7432	0
872	1	-450.0046	-0.6139	52463.7613	0
873	1	-449.9875	-0.6139	52463.7673	0
874	1	-449.9948	-0.6139	52463.7755	0
875	1	-450.0021	-0.6139	52463.8042	0
876	1	-450.0182	-0.6139	52463.8342	0
877	1	-450.0056	-0.6139	52463.8383	0
878	1	-449.9873	-0.6139	52463.8391	0
879	1	-449.9697	-0.6139	52463.8387	0
880	1	-449.9681	-0.6139	52463.8643	0
881	1	-449.9702	-0.6139	52463.9062	0
882	1	-449.9999	-0.6139	52463.9414	0
883	1	-450.0195	-0.6139	52463.9606	0
884	1	-450.0162	-0.6139	52463.9671	0
885	1	-449.9989	-0.6139	52463.9754	0
886	1	-450.0160	-0.6139	52463.9844	0
887	1	-450.0420	-0.6139	52464.0265	0
888	1	-450.0496	-0.6139	52464.0552	0
889	1	-450.0395	-0.6139	52464.0653	0
890	1	-450.0247	-0.6139	52464.0750	0
891	1	-450.0218	-0.6139	52464.0845	0
892	1	-450.0145	-0.6139	52464.1203	0
893	1	-450.0428	-0.6139	52464.1530	0
894	1	-450.0926	-0.6139	52464.1778	0
895	1	-450.1097	-0.6139	52464.1866	0
896	1	-450.1125	-0.6139	52464.1956	0
897	1	-450.1139	-0.6139	52464.2181	0
898	1	-450.1416	-0.6139	52464.2588	0
899	1	-450.1974	-0.6139	52464.2867	0
900	1	-450.2216	-0.6139	52464.3096	0
901	1	-450.2236	-0.6139	52464.3241	0
902	1	-450.2164	-0.6139	52464.3419	0
903	1	-450.2309	-0.6139	52464.3544	0
904	1	-450.2514	-0.6139	52464.3978	0
905	1	-450.2883	-0.6139	52464.4398	0
906	1	-450.3350	-0.6139	52464.4681	0
907	1	-450.3567	-0.6139	52464.4780	0
908	1	-450.3471	-0.6139	52464.4807	0
909	1	-450.3519	-0.6139	52464.5007	0
910	1	-450.3809	-0.6139	52464.5403	0
911	1	-450.4280	-0.6139	52464.5808	0
912	1	-450.4399	-0.6139	52464.6085	0
913	1	-450.4227	-0.6139	52464.6247	0
914	1	-450.3967	-0.6139	52464.6365	0
915	1	-450.3975	-0.6139	52464.6532	0
916	1	-450.3965	-0.6139	52464.6981	0
917	1	-450.4191	-0.6139	52464.7407	0
918	1	-450.4599	-0.6139	52464.7691	0
919	1	-450.4545	-0.6139	52464.7920	0
920	1	-450.4213	-0.6139	52464.7997	0
921	1	-450.4155	-0.6139	52464.8148	0
922	1	-450.4084	-0.6139	52464.8656	0
923	1	-450.4257	-0.6139	52464.8973	0
924	1	-450.4161	-0.6139	52464.9149	0
925	1	-450.4005	-0.6139	52464.9205	0
926	1	-450.3595	-0.6139	52464.9349	0
927	1	-450.3273	-0.6139	52464.9724	0
928	1	-450.3134	-0.6139	52465.0185	0
929	1	-450.3276	-0.6139	52465.0746	0
930	1	-450.3492	-0.6139	52465.0883	0
931	1	-450.3245	-0.6139	52465.1056	0
932	1	-450.2919	-0.6139	52465.1176	0
933	1	-450.2993	-0.6139	52465.1410	0
934	1	-450.3158	-0.6139	52465.1751	0
935	1	-450.3274	-0.6139	52465.2134	0
936	1	-450.2949	-0.6139	52465.2337	0
937	1	-450.2504	-0.6139	52465.2470	0
938	1	-450.2240	-0.6139	52465.2707	0
939	1	-450.2315	-0.6139	52465.3183	0
940	1	-450.2580	-0.6139	52465.3682	0
941	1	-450.3304	-0.6139	52465.4124	0
942	1	-450.3611	-0.6139	52465.4348	0
943	1	-450.3583	-0.6139	52465.4552	0
944	1	-450.3509	-0.6139	52465.4684	0
945	1	-450.3930	-0.6139	52465.5183	0
946	1	-450.4782	-0.6139	52465.5494	0
947	1	-450.4945	-0.6139	52465.5798	0
948	1	-450.4965	-0.6139	52465.6035	0
949	1	-450.4973	-0.6139	52465.6179	0
950	1	-450.5109	-0.6139	52465.6486	0
951	1	-450.5408	-0.6139	52465.7117	0
952	1	-450.6063	-0.6139	52465.7676	0
953	1	-450.6733	-0.6139	52465.8203	0
954	1	-450.7267	-0.6139	52465.8457	0
955	1	-450.7624	-0.6139	52465.8672	0
956	1	-450.8019	-0.6139	52465.8871	0
957	1	-450.8784	-0.6139	52465.9328	0
958	1	-450.9668	-0.6139	52466.0014	0
959	1	-451.0256	-0.6139	52466.0461	0
960	1	-451.0670	-0.6139	52466.0814	0
961	1	-451.0892	-0.6139	52466.1197	0
962	1	-451.1545	-0.6139	52466.1658	0
963	1	-451.2122	-0.6139	52466.2344	0
964	1	-451.2946	-0.6139	52466.3050	0
965	1	-451.3737	-0.6139	52466.3500	0
966	1	-451.4362	-0.6139	52466.3720	0
967	1	-451.4804	-0.6139	52466.3984	0
968	1	-451.5307	-0.6139	52466.4397	0
969	1	-451.6251	-0.6139	52466.5193	0
970	1	-451.7212	-0.6139	52466.5615	0
971	1	-451.7517	-0.6139	52466.5956	0
972	1	-451.7482	-0.6139	52466.6266	0
973	1	-451.7650	-0.6139	52466.6564	0
974	1	-451.8127	-0.6139	52466.7123	0
975	1	-451.8606	-0.6139	52466.7909	0
976	1	-451.9270	-0.6139	52466.8587	0
977	1	-451.9796	-0.6139	52466.8893	0
978	1	-452.0134	-0.6139	52466.9124	0
979	1	-452.0315	-0.6139	52466.9325	0
980	1	-452.0818	-0.6139	52466.9911	0
981	1	-452.1844	-0.6139	52467.0706	0
982	1	-452.2464	-0.6139	52467.1127	0
983	1	-452.2610	-0.6139	52467.1402	0
984	1	-452.2686	-0.6139	52467.1817	0
985	1	-452.2868	-0.6139	52467.2352	0
986	1	-452.2984	-0.6139	52467.3132	0
987	1	-452.3158	-0.6139	52467.3873	0
988	1	-452.3564	-0.6139	52467.4463	0
989	1	-452.3874	-0.6139	52467.5063	0
990	1	-452.3961	-0.6139	52467.5465	0
991	1	-452.3843	-0.6139	52467.5860	0
992	1	-452.3964	-0.6139	52467.6522	0
993	1	-452.4120	-0.6139	52467.7285	0
994	1	-452.3936	-0.6139	52467.7948	0
995	1	-452.3625	-0.6139	52467.8301	0
996	1	-452.3432	-0.6139	52467.8610	0
997	1	-452.2999	-0.6139	52467.9039	0
998	1	-452.2463	-0.6139	52467.9986	0
999	1	-452.2348	-0.6139	52468.0855	0
1000	1	-452.2593	-0.6139	52468.1554	0
1001	1	-452.2444	-0.6139	52468.1914	0
1002	1	-452.1881	-0.6139	52468.2224	0
1003	1	-452.1382	-0.6139	52468.2584	0
1004	1	-452.1219	-0.6139	52468.3100	0
1005	1	-452.1022	-0.6139	52468.3878	0
1006	1	-452.0297	-0.6139	52468.4271	0
1007	1	-451.9106	-0.6139	52468.4458	0
1008	1	-451.7955	-0.6139	52468.4777	0
1009	1	-451.6815	-0.6139	52468.5212	0
1010	1	-451.5931	-0.6139	52468.5964	0
1011	1	-451.5433	-0.6139	52468.6763	0
1012	1	-451.4868	-0.6139	52468.7370	0
1013	1	-451.3733	-0.6139	52468.7836	0
1014	1	-451.2901	-0.6139	52468.8045	0
1015	1	-451.1948	-0.6139	52468.8236	0
1016	1	-451.0673	-0.6139	52468.8763	0
1017	1	-450.9754	-0.6139	52468.9207	0
1018	1	-450.8423	-0.6139	52468.9481	0
1019	1	-450.6910	-0.6139	52468.9560	0
1020	1	-450.5303	-0.6139	52468.9573	0
1021	1	-450.3710	-0.6139	52468.9631	0
1022	1	-450.2398	-0.6139	52468.9909	0
1023	1	-450.1085	-0.6139	52469.0541	0
1024	1	-449.9148	-0.6139	52469.1031	0
1025	1	-449.7414	-0.6139	52469.1189	0
1026	1	-449.5856	-0.6139	52469.1301	0
1027	1	-449.4837	-0.6139	52469.1260	0
1028	1	-449.3597	-0.6139	52469.1235	0
1029	1	-449.2034	-0.6139	52469.1351	0
1030	1	-449.0656	-0.6139	52469.1451	0
1031	1	-448.9114	-0.6139	52469.1345	0
1032	1	-448.8464	-0.6139	52469.0834	0
1033	1	-448.7575	-0.6139	52469.0382	0
1034	1	-448.6779	-0.6139	52468.9881	0
1035	1	-448.5729	-0.6139	52468.9623	0
1036	1	-448.4303	-0.6139	52468.9589	0
1037	1	-448.2893	-0.6139	52468.9447	0
1038	1	-448.1531	-0.6139	52468.9069	0
1039	1	-448.0383	-0.6139	52468.8410	0
1040	1	-447.8235	-0.6139	52468.7839	0
1041	1	-447.5979	-0.6139	52468.7300	0
1042	1	-447.4281	-0.6139	52468.6902	0
1043	1	-447.3388	-0.6139	52468.6561	0
1044	1	-447.3493	-0.6139	52468.6050	0
1045	1	-447.4270	-0.6139	52468.5411	0
1046	1	-447.5006	-0.6139	52468.4658	0
1047	1	-447.5589	-0.6139	52468.3990	0
1048	1	-447.6311	-0.6139	52468.3545	0
1049	1	-447.6711	-0.6139	52468.3190	0
1050	1	-447.6466	-0.6139	52468.2935	0
1051	1	-447.6127	-0.6139	52468.2398	0
1052	1	-447.5849	-0.6139	52468.1687	0
1053	1	-447.5888	-0.6139	52468.0910	0
1054	1	-447.6251	-0.6139	52468.0426	0
1055	1	-447.6682	-0.6139	52468.0058	0
1056	1	-447.7016	-0.6139	52467.9736	0
1057	1	-447.7442	-0.6139	52467.9175	0
1058	1	-447.7925	-0.6139	52467.8456	0
1059	1	-447.8602	-0.6139	52467.7869	0
1060	1	-447.8902	-0.6139	52467.7205	0
1061	1	-447.8819	-0.6139	52467.6833	0
1062	1	-447.8502	-0.6139	52467.6511	0
1063	1	-447.8289	-0.6139	52467.5951	0
1064	1	-447.8097	-0.6139	52467.5298	0
1065	1	-447.7885	-0.6139	52467.4545	0
1066	1	-447.7726	-0.6139	52467.3946	0
1067	1	-447.7606	-0.6139	52467.3665	0
1068	1	-447.7579	-0.6139	52467.3446	0
1069	1	-447.7773	-0.6139	52467.2990	0
1070	1	-447.7910	-0.6139	52467.2312	0
1071	1	-447.7640	-0.6139	52467.1678	0
1072	1	-447.7629	-0.6139	52467.1190	0
1073	1	-447.7609	-0.6139	52467.0825	0
1074	1	-447.7483	-0.6139	52467.0442	0
1075	1	-447.6793	-0.6139	52467.0182	0
1076	1	-447.6055	-0.6139	52466.9577	0
1077	1	-447.5508	-0.6139	52466.9035	0
1078	1	-447.5496	-0.6139	52466.8718	0
1079	1	-447.5693	-0.6139	52466.8484	0
1080	1	-447.6051	-0.6139	52466.8148	0
1081	1	-447.6347	-0.6139	52466.7708	0
1082	1	-447.6336	-0.6139	52466.7095	0
1083	1	-447.6402	-0.6139	52466.6482	0
1084	1	-447.6613	-0.6139	52466.6072	0
1085	1	-447.6669	-0.6139	52466.5869	0
1086	1	-447.6640	-0.6139	52466.5611	0
1087	1	-447.6448	-0.6139	52466.5068	0
1088	1	-447.5801	-0.6139	52466.4614	0
1089	1	-447.5500	-0.6139	52466.4128	0
1090	1	-447.5539	-0.6139	52466.3765	0
1091	1	-447.5753	-0.6139	52466.3445	0
1092	1	-447.5900	-0.6139	52466.3275	0
1093	1	-447.6015	-0.6139	52466.2896	0
1094	1	-447.5993	-0.6139	52466.2437	0
1095	1	-447.6029	-0.6139	52466.1947	0
1096	1	-447.6087	-0.6139	52466.1648	0
1097	1	-447.5937	-0.6139	52466.1551	0
1098	1	-447.5614	-0.6139	52466.1330	0
1099	1	-447.5138	-0.6139	52466.1129	0
1100	1	-447.4552	-0.6139	52466.0801	0
1101	1	-447.4420	-0.6139	52466.0290	0
1102	1	-447.4473	-0.6139	52465.9981	0
1103	1	-447.4335	-0.6139	52465.9745	0
1104	1	-447.4081	-0.6139	52465.9669	0
1105	1	-447.4236	-0.6139	52465.9389	0
1106	1	-447.4315	-0.6139	52465.9163	0
1107	1	-447.4178	-0.6139	52465.8957	0
1108	1	-447.3938	-0.6139	52465.8758	0
1109	1	-447.3455	-0.6139	52465.8695	0
1110	1	-447.3300	-0.6139	52465.8681	0
1111	1	-447.3343	-0.6139	52465.8619	0
1112	1	-447.3377	-0.6139	52465.8604	0
1113	1	-447.3462	-0.6139	52465.8606	0
1114	1	-447.3512	-0.6139	52465.8613	0
1115	1	-447.3588	-0.6139	52465.8556	0
1116	1	-447.3700	-0.6139	52465.8540	0
1117	1	-447.3785	-0.6139	52465.8473	0
1118	1	-447.3830	-0.6139	52465.8386	0
1119	1	-447.3891	-0.6139	52465.8357	0
1120	1	-447.3905	-0.6139	52465.8350	0
1121	1	-447.3924	-0.6139	52465.8352	0
1122	1	-447.3944	-0.6139	52465.8290	0
1123	1	-447.3963	-0.6139	52465.8269	0
1124	1	-447.3914	-0.6139	52465.8265	0
1125	1	-447.3883	-0.6139	52465.8332	0
1126	1	-447.3905	-0.6139	52465.8293	0
1127	1	-447.3921	-0.6139	52465.8281	0
1128	1	-447.3934	-0.6139	52465.8278	0
1129	1	-447.3945	-0.6139	52465.8279	0
1130	1	-447.3923	-0.6139	52465.8280	0
1131	1	-447.3883	-0.6139	52465.8216	0
1132	1	-447.3817	-0.6139	52465.8193	0
1133	1	-447.3769	-0.6139	52465.8186	0
1134	1	-447.3748	-0.6139	52465.8185	0
1135	1	-447.3684	-0.6139	52465.8185	0
1136	1	-447.3657	-0.6139	52465.8187	0
1137	1	-447.3624	-0.6139	52465.8188	0
1138	1	-447.3614	-0.6139	52465.8189	0
1139	1	-447.3590	-0.6139	52465.8191	0
1140	1	-447.3609	-0.6139	52465.8126	0
1141	1	-447.3617	-0.6139	52465.8102	0
1142	1	-447.3622	-0.6139	52465.8093	0
1143	1	-447.3626	-0.6139	52465.8091	0
1144	1	-447.3606	-0.6139	52465.8091	0
1145	1	-447.3624	-0.6139	52465.8025	0
1146	1	-447.3632	-0.6139	52465.8001	0
1147	1	-447.3636	-0.6139	52465.7993	0
1148	1	-447.3638	-0.6139	52465.7991	0
1149	1	-447.3639	-0.6139	52465.8057	0
1150	1	-447.3674	-0.6139	52465.8082	0
1151	1	-447.3694	-0.6139	52465.8092	0
1152	1	-447.3771	-0.6139	52465.8096	0
1153	1	-447.3868	-0.6139	52465.8164	0
1154	1	-447.3939	-0.6139	52465.8123	0
1155	1	-447.3947	-0.6139	52465.8174	0
1156	1	-447.3955	-0.6139	52465.8193	0
1157	1	-447.4020	-0.6139	52465.8200	0
1158	1	-447.3988	-0.6139	52465.8202	0
1159	1	-447.3980	-0.6139	52465.8203	0
1160	1	-447.4038	-0.6139	52465.8137	0
1161	1	-447.4058	-0.6139	52465.8112	0
1162	1	-447.4065	-0.6139	52465.8102	0
1163	1	-447.4043	-0.6139	52465.8099	0
1164	1	-447.4059	-0.6139	52465.8098	0
1165	1	-447.4063	-0.6139	52465.8098	0
1166	1	-447.4064	-0.6139	52465.8098	0
1167	1	-447.4063	-0.6139	52465.8098	0
1168	1	-447.4062	-0.6139	52465.8098	0
1169	1	-447.4070	-0.6139	52465.8098	0
1170	1	-447.4068	-0.6139	52465.8099	0
1171	1	-447.4089	-0.6139	52465.8099	0
1172	1	-447.4094	-0.6139	52465.8099	0
1173	1	-447.4037	-0.6139	52465.8099	0
1174	1	-447.4018	-0.6139	52465.8099	0
1175	1	-447.4013	-0.6139	52465.8099	0
1176	1	-447.4004	-0.6139	52465.8099	0
1177	1	-447.3997	-0.6139	52465.8099	0
1178	1	-447.3969	-0.6139	52465.8166	0
1179	1	-447.3935	-0.6139	52465.8191	0
1180	1	-447.3868	-0.6139	52465.8200	0
1181	1	-447.3872	-0.6139	52465.8137	0
1182	1	-447.3879	-0.6139	52465.8113	0
1183	1	-447.3862	-0.6139	52465.8170	0
1184	1	-447.3885	-0.6139	52465.8125	0
1185	1	-447.3897	-0.6139	52465.8108	0
1186	1	-447.3894	-0.6139	52465.8102	0
1187	1	-447.3868	-0.6139	52465.8166	0
1188	1	-447.3881	-0.6139	52465.8124	0
1189	1	-447.3860	-0.6139	52465.8108	0
1190	1	-447.3786	-0.6139	52465.8102	0
1191	1	-447.3736	-0.6139	52465.8100	0
1192	1	-447.3733	-0.6139	52465.8033	0
1193	1	-447.3727	-0.6139	52465.8008	0
1194	1	-447.3720	-0.6139	52465.7999	0
1195	1	-447.3625	-0.6139	52465.7996	0
1196	1	-447.3507	-0.6139	52465.7929	0
1197	1	-447.3488	-0.6139	52465.7838	0
1198	1	-447.3463	-0.6139	52465.7871	0
1199	1	-447.3482	-0.6139	52465.7818	0
1200	1	-447.3470	-0.6139	52465.7798	0
1201	1	-447.3471	-0.6139	52465.7726	0
1202	1	-447.3433	-0.6139	52465.7633	0
1203	1	-447.3421	-0.6139	52465.7666	0
1204	1	-447.3419	-0.6139	52465.7613	0
1205	1	-447.3354	-0.6139	52465.7594	0
1206	1	-447.3299	-0.6139	52465.7654	0
1207	1	-447.3290	-0.6139	52465.7612	0
1208	1	-447.3223	-0.6139	52465.7597	0
1209	1	-447.3106	-0.6139	52465.7592	0
1210	1	-447.3006	-0.6139	52465.7591	0
1211	1	-447.2998	-0.6139	52465.7591	0
1212	1	-447.2998	-0.6139	52465.7592	0
1213	1	-447.2912	-0.6139	52465.7593	0
1214	1	-447.2957	-0.6139	52465.7659	0
1215	1	-447.2945	-0.6139	52465.7619	0
1216	1	-447.2957	-0.6139	52465.7670	0
1217	1	-447.2968	-0.6139	52465.7690	0
1218	1	-447.3033	-0.6139	52465.7697	0
1219	1	-447.3023	-0.6139	52465.7633	0
1220	1	-447.3078	-0.6139	52465.7610	0
1221	1	-447.3062	-0.6139	52465.7601	0
1222	1	-447.3056	-0.6139	52465.7598	0
1223	1	-447.3110	-0.6139	52465.7597	0
1224	1	-447.3125	-0.6139	52465.7597	0
1225	1	-447.3113	-0.6139	52465.7597	0
1226	1	-447.3224	-0.6139	52465.7597	0
1227	1	-447.3201	-0.6139	52465.7598	0
1228	1	-447.3256	-0.6139	52465.7598	0
1229	1	-447.3261	-0.6139	52465.7598	0
1230	1	-447.3325	-0.6139	52465.7598	0
1231	1	-447.3381	-0.6139	52465.7599	0
1232	1	-447.3461	-0.6139	52465.7599	0
1233	1	-447.3554	-0.6139	52465.7599	0
1234	1	-447.3595	-0.6139	52465.7599	0
1235	1	-447.3612	-0.6139	52465.7599	0
1236	1	-447.3620	-0.6139	52465.7599	0
1237	1	-447.3691	-0.6139	52465.7533	0
1238	1	-447.3718	-0.6139	52465.7508	0
1239	1	-447.3786	-0.6139	52465.7499	0
1240	1	-447.3760	-0.6139	52465.7496	0
1241	1	-447.3756	-0.6139	52465.7430	0
1242	1	-447.3760	-0.6139	52465.7471	0
1243	1	-447.3767	-0.6139	52465.7487	0
1244	1	-447.3765	-0.6139	52465.7493	0
1245	1	-447.3772	-0.6139	52465.7496	0
1246	1	-447.3770	-0.6139	52465.7497	0
1247	1	-447.3745	-0.6139	52465.7564	0
1248	1	-447.3736	-0.6139	52465.7589	0
1249	1	-447.3757	-0.6139	52465.7599	0
1250	1	-447.3684	-0.6139	52465.7602	0
1251	1	-447.3663	-0.6139	52465.7603	0
1252	1	-447.3628	-0.6139	52465.7603	0
1253	1	-447.3641	-0.6139	52465.7603	0
1254	1	-447.3646	-0.6139	52465.7602	0
1255	1	-447.3648	-0.6139	52465.7602	0
1256	1	-447.3649	-0.6139	52465.7602	0
1257	1	-447.3626	-0.6139	52465.7602	0
1258	1	-447.3643	-0.6139	52465.7602	0
1259	1	-447.3649	-0.6139	52465.7601	0
1260	1	-447.3675	-0.6139	52465.7601	0
1261	1	-447.3659	-0.6139	52465.7667	0
1262	1	-447.3653	-0.6139	52465.7692	0
1263	1	-447.3674	-0.6139	52465.7701	0
1264	1	-447.3680	-0.6139	52465.7704	0
1265	1	-447.3704	-0.6139	52465.7705	0
1266	1	-447.3686	-0.6139	52465.7705	0
1267	1	-447.3668	-0.6139	52465.7704	0
1268	1	-447.3678	-0.6139	52465.7704	0
1269	1	-447.3674	-0.6139	52465.7703	0
1270	1	-447.3688	-0.6139	52465.7703	0
1271	1	-447.3685	-0.6139	52465.7703	0
1272	1	-447.3653	-0.6139	52465.7768	0
1273	1	-447.3622	-0.6139	52465.7793	0
1274	1	-447.3636	-0.6139	52465.7802	0
1275	1	-447.3675	-0.6139	52465.7805	0
1276	1	-447.3734	-0.6139	52465.7739	0
1277	1	-447.3767	-0.6139	52465.7714	0
1278	1	-447.3765	-0.6139	52465.7705	0
1279	1	-447.3752	-0.6139	52465.7701	0
1280	1	-447.3745	-0.6139	52465.7700	0
1281	1	-447.3736	-0.6139	52465.7699	0
1282	1	-447.3728	-0.6139	52465.7699	0
1283	1	-447.3721	-0.6139	52465.7699	0
1284	1	-447.3691	-0.6139	52465.7765	0
1285	1	-447.3701	-0.6139	52465.7724	0
1286	1	-447.3724	-0.6139	52465.7709	0
1287	1	-447.3705	-0.6139	52465.7769	0
1288	1	-447.3672	-0.6139	52465.7791	0
1289	1	-447.3705	-0.6139	52465.7734	0
1290	1	-447.3690	-0.6139	52465.7712	0
1291	1	-447.3683	-0.6139	52465.7703	0
1292	1	-447.3678	-0.6139	52465.7700	0
1293	1	-447.3697	-0.6139	52465.7699	0
1294	1	-447.3645	-0.6139	52465.7699	0
1295	1	-447.3661	-0.6139	52465.7765	0
1296	1	-447.3688	-0.6139	52465.7790	0
1297	1	-447.3695	-0.6139	52465.7799	0
1298	1	-447.3616	-0.6139	52465.7868	0
1299	1	-447.3613	-0.6139	52465.7894	0
1300	1	-447.3614	-0.6139	52465.7903	0
1301	1	-447.3650	-0.6139	52465.7906	0
1302	1	-447.3606	-0.6139	52465.7907	0
1303	1	-447.3617	-0.6139	52465.7906	0
1304	1	-447.3590	-0.6139	52465.7906	0
1305	1	-447.3578	-0.6139	52465.7905	0
1306	1	-447.3549	-0.6139	52465.7905	0
1307	1	-447.3540	-0.6139	52465.7904	0
1308	1	-447.3490	-0.6139	52465.7904	0
1309	1	-447.3552	-0.6139	52465.7903	0
1310	1	-447.3574	-0.6139	52465.7903	0
1311	1	-447.3557	-0.6139	52465.7969	0
1312	1	-447.3541	-0.6139	52465.7993	0
1313	1	-447.3516	-0.6139	52465.7936	0
1314	1	-447.3516	-0.6139	52465.7980	0
1315	1	-447.3532	-0.6139	52465.7996	0
1316	1	-447.3542	-0.6139	52465.8002	0
1317	1	-447.3546	-0.6139	52465.8004	0
1318	1	-447.3524	-0.6139	52465.8004	0
1319	1	-447.3564	-0.6139	52465.8004	0
1320	1	-447.3555	-0.6139	52465.8004	0
1321	1	-447.3551	-0.6139	52465.8003	0
1322	1	-447.3549	-0.6139	52465.8003	0
1323	1	-447.3526	-0.6139	52465.8003	0
1324	1	-447.3520	-0.6139	52465.8002	0
1325	1	-447.3542	-0.6139	52465.8002	0
1326	1	-447.3550	-0.6139	52465.8002	0
1327	1	-447.3563	-0.6139	52465.8002	0
1328	1	-447.3549	-0.6139	52465.8067	0
1329	1	-447.3573	-0.6139	52465.8026	0
1330	1	-447.3586	-0.6139	52465.8010	0
1331	1	-447.3595	-0.6139	52465.8004	0
1332	1	-447.3601	-0.6139	52465.8002	0
1333	1	-447.3583	-0.6139	52465.8001	0
1334	1	-447.3594	-0.6139	52465.8000	0
1335	1	-447.3618	-0.6139	52465.8000	0
1336	1	-447.3600	-0.6139	52465.8000	0
1337	1	-447.3524	-0.6139	52465.8000	0
1338	1	-447.3447	-0.6139	52465.7934	0
1339	1	-447.3393	-0.6139	52465.7909	0
1340	1	-447.3383	-0.6139	52465.7900	0
1341	1	-447.3404	-0.6139	52465.7831	0
1342	1	-447.3391	-0.6139	52465.7805	0
1343	1	-447.3390	-0.6139	52465.7796	0
1344	1	-447.3393	-0.6139	52465.7793	0
1345	1	-447.3398	-0.6139	52465.7793	0
1346	1	-447.3436	-0.6139	52465.7793	0
1347	1	-447.3403	-0.6139	52465.7794	0
1348	1	-447.3481	-0.6139	52465.7728	0
1349	1	-447.3512	-0.6139	52465.7770	0
1350	1	-447.3548	-0.6139	52465.7720	0
1351	1	-447.3537	-0.6139	52465.7768	0
1352	1	-447.3478	-0.6139	52465.7787	0
1353	1	-447.3485	-0.6139	52465.7794	0
1354	1	-447.3491	-0.6139	52465.7797	0
1355	1	-447.3488	-0.6139	52465.7798	0
1356	1	-447.3484	-0.6139	52465.7799	0
1357	1	-447.3392	-0.6139	52465.7865	0
1358	1	-447.3301	-0.6139	52465.7890	0
1359	1	-447.3183	-0.6139	52465.7899	0
1360	1	-447.3170	-0.6139	52465.7902	0
1361	1	-447.3161	-0.6139	52465.7903	0
1362	1	-447.3157	-0.6139	52465.7903	0
1363	1	-447.3133	-0.6139	52465.7903	0
1364	1	-447.3149	-0.6139	52465.7903	0
1365	1	-447.3164	-0.6139	52465.7903	0
1366	1	-447.3165	-0.6139	52465.7902	0
1367	1	-447.3099	-0.6139	52465.7902	0
1368	1	-447.2994	-0.6139	52465.7902	0
1369	1	-447.2895	-0.6139	52465.7902	0
1370	1	-447.2807	-0.6139	52465.7901	0
1371	1	-447.2753	-0.6139	52465.7967	0
1372	1	-447.2741	-0.6139	52465.7992	0
